Trace1,
Freq,,Amp,,
            98433375,Hz,              -53.99, dBm,
            98434250,Hz,              -56.43, dBm,
            98435125,Hz,              -55.41, dBm,
            98436000,Hz,              -55.75, dBm,
            98436875,Hz,              -56.67, dBm,
            98437750,Hz,              -60.22, dBm,
            98438625,Hz,              -62.96, dBm,
            98439500,Hz,              -58.51, dBm,
            98440375,Hz,              -57.71, dBm,
            98441250,Hz,              -55.94, dBm,
            98442125,Hz,              -53.83, dBm,
            98443000,Hz,              -53.45, dBm,
            98443875,Hz,              -53.52, dBm,
            98444750,Hz,              -53.15, dBm,
            98445625,Hz,              -53.97, dBm,
            98446500,Hz,              -54.90, dBm,
            98447375,Hz,              -54.88, dBm,
            98448250,Hz,              -54.85, dBm,
            98449125,Hz,              -56.70, dBm,
            98450000,Hz,              -55.95, dBm,
            98450875,Hz,              -58.82, dBm,
            98451750,Hz,              -58.17, dBm,
            98452625,Hz,              -55.60, dBm,
            98453500,Hz,              -54.91, dBm,
            98454375,Hz,              -54.03, dBm,
            98455250,Hz,              -54.50, dBm,
            98456125,Hz,              -54.08, dBm,
            98457000,Hz,              -53.96, dBm,
            98457875,Hz,              -54.46, dBm,
            98458750,Hz,              -54.05, dBm,
            98459625,Hz,              -53.57, dBm,
            98460500,Hz,              -54.62, dBm,
            98461375,Hz,              -55.34, dBm,
            98462250,Hz,              -57.97, dBm,
            98463125,Hz,              -55.37, dBm,
            98464000,Hz,              -55.36, dBm,
            98464875,Hz,              -53.53, dBm,
            98465750,Hz,              -53.36, dBm,
            98466625,Hz,              -53.55, dBm,
            98467500,Hz,              -53.86, dBm,
            98468375,Hz,              -53.82, dBm,
            98469250,Hz,              -53.97, dBm,
            98470125,Hz,              -53.91, dBm,
            98471000,Hz,              -54.26, dBm,
            98471875,Hz,              -54.47, dBm,
            98472750,Hz,              -54.77, dBm,
            98473625,Hz,              -55.26, dBm,
            98474500,Hz,              -54.14, dBm,
            98475375,Hz,              -54.71, dBm,
            98476250,Hz,              -55.10, dBm,
            98477125,Hz,              -53.33, dBm,
            98478000,Hz,              -53.64, dBm,
            98478875,Hz,              -54.91, dBm,
            98479750,Hz,              -53.57, dBm,
            98480625,Hz,              -53.64, dBm,
            98481500,Hz,              -53.30, dBm,
            98482375,Hz,              -53.29, dBm,
            98483250,Hz,              -53.20, dBm,
            98484125,Hz,              -53.89, dBm,
            98485000,Hz,              -53.99, dBm,
            98485875,Hz,              -54.77, dBm,
            98486750,Hz,              -53.92, dBm,
            98487625,Hz,              -54.64, dBm,
            98488500,Hz,              -53.96, dBm,
            98489375,Hz,              -54.38, dBm,
            98490250,Hz,              -54.69, dBm,
            98491125,Hz,              -53.50, dBm,
            98492000,Hz,              -53.37, dBm,
            98492875,Hz,              -53.37, dBm,
            98493750,Hz,              -53.11, dBm,
            98494625,Hz,              -53.24, dBm,
            98495500,Hz,              -53.62, dBm,
            98496375,Hz,              -53.77, dBm,
            98497250,Hz,              -53.85, dBm,
            98498125,Hz,              -53.50, dBm,
            98499000,Hz,              -53.05, dBm,
            98499875,Hz,              -53.17, dBm,
            98500750,Hz,              -53.40, dBm,
            98501625,Hz,              -55.09, dBm,
            98502500,Hz,              -55.17, dBm,
            98503375,Hz,              -53.81, dBm,
            98504250,Hz,              -53.73, dBm,
            98505125,Hz,              -53.79, dBm,
            98506000,Hz,              -53.69, dBm,
            98506875,Hz,              -53.66, dBm,
            98507750,Hz,              -53.70, dBm,
            98508625,Hz,              -53.29, dBm,
            98509500,Hz,              -53.21, dBm,
            98510375,Hz,              -53.19, dBm,
            98511250,Hz,              -53.32, dBm,
            98512125,Hz,              -53.37, dBm,
            98513000,Hz,              -57.00, dBm,
            98513875,Hz,              -55.81, dBm,
            98514750,Hz,              -53.89, dBm,
            98515625,Hz,              -53.09, dBm,
            98516500,Hz,              -53.05, dBm,
            98517375,Hz,              -53.08, dBm,
            98518250,Hz,              -53.45, dBm,
            98519125,Hz,              -53.61, dBm,
            98520000,Hz,              -53.65, dBm,
            98520875,Hz,              -53.54, dBm,
            98521750,Hz,              -53.71, dBm,
            98522625,Hz,              -53.78, dBm,
            98523500,Hz,              -54.17, dBm,
            98524375,Hz,              -56.09, dBm,
            98525250,Hz,              -58.14, dBm,
            98526125,Hz,              -53.47, dBm,
            98527000,Hz,              -53.29, dBm,
            98527875,Hz,              -53.90, dBm,
            98528750,Hz,              -53.32, dBm,
            98529625,Hz,              -53.14, dBm,
            98530500,Hz,              -53.38, dBm,
            98531375,Hz,              -53.44, dBm,
            98532250,Hz,              -53.06, dBm,
            98533125,Hz,              -53.23, dBm,
            98534000,Hz,              -53.06, dBm,
            98534875,Hz,              -53.64, dBm,
            98535750,Hz,              -54.49, dBm,
            98536625,Hz,              -61.06, dBm,
            98537500,Hz,              -57.71, dBm,
            98538375,Hz,              -54.81, dBm,
            98539250,Hz,              -54.06, dBm,
            98540125,Hz,              -53.27, dBm,
            98541000,Hz,              -53.65, dBm,
            98541875,Hz,              -53.68, dBm,
            98542750,Hz,              -53.15, dBm,
            98543625,Hz,              -52.97, dBm,
            98544500,Hz,              -53.05, dBm,
            98545375,Hz,              -52.96, dBm,
            98546250,Hz,              -53.53, dBm,
            98547125,Hz,              -54.79, dBm,
            98548000,Hz,              -64.76, dBm,
            98548875,Hz,              -59.84, dBm,
            98549750,Hz,              -54.56, dBm,
            98550625,Hz,              -54.46, dBm,
            98551500,Hz,              -54.55, dBm,
            98552375,Hz,              -54.54, dBm,
            98553250,Hz,              -53.95, dBm,
            98554125,Hz,              -53.75, dBm,
            98555000,Hz,              -53.71, dBm,
            98555875,Hz,              -53.90, dBm,
            98556750,Hz,              -53.56, dBm,
            98557625,Hz,              -54.07, dBm,
            98558500,Hz,              -55.00, dBm,
            98559375,Hz,              -60.47, dBm,
            98560250,Hz,              -60.23, dBm,
            98561125,Hz,              -57.58, dBm,
            98562000,Hz,              -57.33, dBm,
            98562875,Hz,              -55.39, dBm,
            98563750,Hz,              -54.29, dBm,
            98564625,Hz,              -53.72, dBm,
            98565500,Hz,              -53.56, dBm,
            98566375,Hz,              -53.40, dBm,
            98567250,Hz,              -53.25, dBm,
            98568125,Hz,              -54.06, dBm,
            98569000,Hz,              -53.78, dBm,
            98569875,Hz,              -54.88, dBm,
            98570750,Hz,              -64.24, dBm,
            98571625,Hz,              -69.44, dBm,
            98572500,Hz,              -60.00, dBm,
            98573375,Hz,              -57.50, dBm,
            98574250,Hz,              -56.09, dBm,
            98575125,Hz,              -55.99, dBm,
            98576000,Hz,              -55.23, dBm,
            98576875,Hz,              -55.38, dBm,
            98577750,Hz,              -53.77, dBm,
            98578625,Hz,              -53.69, dBm,
            98579500,Hz,              -53.89, dBm,
            98580375,Hz,              -53.76, dBm,
            98581250,Hz,              -57.93, dBm,
            98582125,Hz,              -62.72, dBm,
            98583000,Hz,              -69.44, dBm,
            98583875,Hz,              -60.58, dBm,
            98584750,Hz,              -58.07, dBm,
            98585625,Hz,              -58.09, dBm,
            98586500,Hz,              -60.96, dBm,
            98587375,Hz,              -56.41, dBm,
            98588250,Hz,              -56.08, dBm,
            98589125,Hz,              -54.68, dBm,
            98590000,Hz,              -54.59, dBm,
            98590875,Hz,              -56.15, dBm,
            98591750,Hz,              -55.11, dBm,
            98592625,Hz,              -55.21, dBm,
            98593500,Hz,              -57.41, dBm,
            98594375,Hz,              -69.53, dBm,
            98595250,Hz,              -58.07, dBm,
            98596125,Hz,              -57.95, dBm,
            98597000,Hz,              -57.61, dBm,
            98597875,Hz,              -58.21, dBm,
            98598750,Hz,              -55.78, dBm,
            98599625,Hz,              -56.44, dBm,
            98600500,Hz,              -56.44, dBm,
            98601375,Hz,              -60.94, dBm,
            98602250,Hz,              -64.18, dBm,
            98603125,Hz,              -67.38, dBm,
            98604000,Hz,              -62.63, dBm,
            98604875,Hz,              -63.88, dBm,
            98605750,Hz,              -63.21, dBm,
            98606625,Hz,              -58.64, dBm,
            98607500,Hz,              -59.40, dBm,
            98608375,Hz,              -58.23, dBm,
            98609250,Hz,              -57.39, dBm,
            98610125,Hz,              -56.52, dBm,
            98611000,Hz,              -57.71, dBm,
            98611875,Hz,              -57.20, dBm,
            98612750,Hz,              -57.48, dBm,
            98613625,Hz,              -62.86, dBm,
            98614500,Hz,              -66.78, dBm,
            98615375,Hz,              -69.38, dBm,
            98616250,Hz,              -65.90, dBm,
            98617125,Hz,              -64.31, dBm,
            98618000,Hz,              -62.40, dBm,
            98618875,Hz,              -61.53, dBm,
            98619750,Hz,              -61.22, dBm,
            98620625,Hz,              -58.46, dBm,
            98621500,Hz,              -58.38, dBm,
            98622375,Hz,              -58.28, dBm,
            98623250,Hz,              -59.03, dBm,
            98624125,Hz,              -64.99, dBm,
            98625000,Hz,              -67.55, dBm,
            98625875,Hz,              -72.68, dBm,
            98626750,Hz,              -75.18, dBm,
            98627625,Hz,              -75.14, dBm,
            98628500,Hz,              -66.56, dBm,
            98629375,Hz,              -62.02, dBm,
            98630250,Hz,              -62.58, dBm,
            98631125,Hz,              -63.51, dBm,
            98632000,Hz,              -62.62, dBm,
            98632875,Hz,              -60.30, dBm,
            98633750,Hz,              -59.39, dBm,
            98634625,Hz,              -59.46, dBm,
            98635500,Hz,              -61.33, dBm,
            98636375,Hz,              -65.58, dBm,
            98637250,Hz,              -79.12, dBm,
            98638125,Hz,              -78.42, dBm,
            98639000,Hz,              -78.43, dBm,
            98639875,Hz,              -74.43, dBm,
            98640750,Hz,              -67.74, dBm,
            98641625,Hz,              -69.55, dBm,
            98642500,Hz,              -69.90, dBm,
            98643375,Hz,              -65.96, dBm,
            98644250,Hz,              -62.28, dBm,
            98645125,Hz,              -62.30, dBm,
            98646000,Hz,              -61.54, dBm,
            98646875,Hz,              -63.46, dBm,
            98647750,Hz,              -72.22, dBm,
            98648625,Hz,              -78.94, dBm,
            98649500,Hz,              -80.08, dBm,
            98650375,Hz,              -78.93, dBm,
            98651250,Hz,              -78.50, dBm,
            98652125,Hz,              -77.03, dBm,
            98653000,Hz,              -72.41, dBm,
            98653875,Hz,              -71.28, dBm,
            98654750,Hz,              -64.12, dBm,
            98655625,Hz,              -63.44, dBm,
            98656500,Hz,              -65.52, dBm,
            98657375,Hz,              -63.56, dBm,
            98658250,Hz,              -64.83, dBm,
            98659125,Hz,              -69.27, dBm,
            98660000,Hz,              -78.14, dBm,
            98660875,Hz,              -78.28, dBm,
            98661750,Hz,              -78.11, dBm,
            98662625,Hz,              -79.26, dBm,
            98663500,Hz,              -77.90, dBm,
            98664375,Hz,              -77.11, dBm,
            98665250,Hz,              -70.60, dBm,
            98666125,Hz,              -68.06, dBm,
            98667000,Hz,              -68.34, dBm,
            98667875,Hz,              -66.79, dBm,
            98668750,Hz,              -66.78, dBm,
            98669625,Hz,              -66.22, dBm,
            98670500,Hz,              -69.56, dBm,
            98671375,Hz,              -79.54, dBm,
            98672250,Hz,              -77.75, dBm,
            98673125,Hz,              -79.64, dBm,
            98674000,Hz,              -78.69, dBm,
            98674875,Hz,              -77.97, dBm,
            98675750,Hz,              -78.42, dBm,
            98676625,Hz,              -78.52, dBm,
            98677500,Hz,              -75.79, dBm,
            98678375,Hz,              -70.42, dBm,
            98679250,Hz,              -68.67, dBm,
            98680125,Hz,              -72.57, dBm,
            98681000,Hz,              -70.50, dBm,
            98681875,Hz,              -77.67, dBm,
            98682750,Hz,              -76.78, dBm,
            98683625,Hz,              -79.83, dBm,
            98684500,Hz,              -77.72, dBm,
            98685375,Hz,              -78.25, dBm,
            98686250,Hz,              -80.15, dBm,
            98687125,Hz,              -77.59, dBm,
            98688000,Hz,              -79.00, dBm,
            98688875,Hz,              -75.78, dBm,
            98689750,Hz,              -78.19, dBm,
            98690625,Hz,              -72.54, dBm,
            98691500,Hz,              -75.53, dBm,
            98692375,Hz,              -78.33, dBm,
            98693250,Hz,              -75.86, dBm,
            98694125,Hz,              -76.08, dBm,
            98695000,Hz,              -79.24, dBm,
            98695875,Hz,              -78.90, dBm,
            98696750,Hz,              -75.72, dBm,
            98697625,Hz,              -78.17, dBm,
            98698500,Hz,              -75.74, dBm,
            98699375,Hz,              -76.45, dBm,
            98700250,Hz,              -78.10, dBm,
            98701125,Hz,              -79.59, dBm,
            98702000,Hz,              -76.47, dBm,
            98702875,Hz,              -78.16, dBm,
            98703750,Hz,              -76.36, dBm,
            98704625,Hz,              -76.17, dBm,
            98705500,Hz,              -76.60, dBm,
            98706375,Hz,              -77.33, dBm,
            98707250,Hz,              -79.32, dBm,
            98708125,Hz,              -80.19, dBm,
            98709000,Hz,              -75.28, dBm,
            98709875,Hz,              -77.75, dBm,
            98710750,Hz,              -78.87, dBm,
            98711625,Hz,              -81.52, dBm,
            98712500,Hz,              -77.50, dBm,
            98713375,Hz,              -77.95, dBm,
            98714250,Hz,              -78.22, dBm,
            98715125,Hz,              -79.57, dBm,
            98716000,Hz,              -79.14, dBm,
            98716875,Hz,              -76.39, dBm,
            98717750,Hz,              -79.60, dBm,
            98718625,Hz,              -78.98, dBm,
            98719500,Hz,              -78.07, dBm,
            98720375,Hz,              -78.89, dBm,
            98721250,Hz,              -80.10, dBm,
            98722125,Hz,              -76.52, dBm,
            98723000,Hz,              -78.45, dBm,
            98723875,Hz,              -80.49, dBm,
            98724750,Hz,              -77.91, dBm,
            98725625,Hz,              -76.44, dBm,
            98726500,Hz,              -77.13, dBm,
            98727375,Hz,              -78.36, dBm,
            98728250,Hz,              -78.27, dBm,
            98729125,Hz,              -76.84, dBm,
            98730000,Hz,              -78.52, dBm,
            98730875,Hz,              -77.78, dBm,
            98731750,Hz,              -78.89, dBm,
            98732625,Hz,              -80.74, dBm,
            98733500,Hz,              -80.02, dBm,
            98734375,Hz,              -77.63, dBm,
            98735250,Hz,              -75.86, dBm,
            98736125,Hz,              -74.39, dBm,
            98737000,Hz,              -79.68, dBm,
            98737875,Hz,              -75.68, dBm,
            98738750,Hz,              -78.94, dBm,
            98739625,Hz,              -76.33, dBm,
            98740500,Hz,              -75.83, dBm,
            98741375,Hz,              -78.26, dBm,
            98742250,Hz,              -78.63, dBm,
            98743125,Hz,              -76.77, dBm,
            98744000,Hz,              -78.54, dBm,
            98744875,Hz,              -78.20, dBm,
            98745750,Hz,              -77.20, dBm,
            98746625,Hz,              -78.76, dBm,
            98747500,Hz,              -77.87, dBm,
            98748375,Hz,              -80.60, dBm,
            98749250,Hz,              -78.50, dBm,
            98750125,Hz,              -80.98, dBm,
            98751000,Hz,              -77.98, dBm,
            98751875,Hz,              -76.36, dBm,
            98752750,Hz,              -79.57, dBm,
            98753625,Hz,              -79.26, dBm,
            98754500,Hz,              -78.48, dBm,
            98755375,Hz,              -79.91, dBm,
            98756250,Hz,              -79.03, dBm,
            98757125,Hz,              -76.96, dBm,
            98758000,Hz,              -79.64, dBm,
            98758875,Hz,              -76.47, dBm,
            98759750,Hz,              -79.92, dBm,
            98760625,Hz,              -76.41, dBm,
            98761500,Hz,              -75.96, dBm,
            98762375,Hz,              -78.46, dBm,
            98763250,Hz,              -78.06, dBm,
            98764125,Hz,              -78.22, dBm,
            98765000,Hz,              -78.37, dBm,
            98765875,Hz,              -77.85, dBm,
            98766750,Hz,              -74.90, dBm,
            98767625,Hz,              -77.74, dBm,
            98768500,Hz,              -77.85, dBm,
            98769375,Hz,              -79.66, dBm,
            98770250,Hz,              -79.35, dBm,
            98771125,Hz,              -72.96, dBm,
            98772000,Hz,              -80.31, dBm,
            98772875,Hz,              -77.79, dBm,
            98773750,Hz,              -80.07, dBm,
            98774625,Hz,              -79.91, dBm,
            98775500,Hz,              -80.55, dBm,
            98776375,Hz,              -79.34, dBm,
            98777250,Hz,              -78.63, dBm,
            98778125,Hz,              -77.26, dBm,
            98779000,Hz,              -80.02, dBm,
            98779875,Hz,              -78.70, dBm,
            98780750,Hz,              -77.56, dBm,
            98781625,Hz,              -77.44, dBm,
            98782500,Hz,              -77.25, dBm,
            98783375,Hz,              -79.15, dBm,
            98784250,Hz,              -79.00, dBm,
            98785125,Hz,              -76.92, dBm,
            98786000,Hz,              -79.49, dBm,
            98786875,Hz,              -77.86, dBm,
            98787750,Hz,              -79.17, dBm,
            98788625,Hz,              -78.53, dBm,
            98789500,Hz,              -75.95, dBm,
            98790375,Hz,              -76.38, dBm,
            98791250,Hz,              -77.96, dBm,
            98792125,Hz,              -77.10, dBm,
            98793000,Hz,              -79.24, dBm,
            98793875,Hz,              -77.46, dBm,
            98794750,Hz,              -79.34, dBm,
            98795625,Hz,              -78.48, dBm,
            98796500,Hz,              -78.21, dBm,
            98797375,Hz,              -77.47, dBm,
            98798250,Hz,              -78.69, dBm,
            98799125,Hz,              -77.50, dBm,
            98800000,Hz,              -79.27, dBm,
