Trace1,
Freq,,Amp,,
             5645725,Hz,              -78.80, dBm,
             5661558,Hz,              -78.20, dBm,
             5677391,Hz,              -76.10, dBm,
             5693224,Hz,              -75.60, dBm,
             5709057,Hz,              -75.56, dBm,
             5724890,Hz,              -76.30, dBm,
             5740723,Hz,              -79.27, dBm,
             5756556,Hz,              -81.25, dBm,
             5772389,Hz,              -84.08, dBm,
             5788222,Hz,              -82.62, dBm,
             5804055,Hz,              -81.37, dBm,
             5819888,Hz,              -79.26, dBm,
             5835721,Hz,              -78.00, dBm,
             5851554,Hz,              -77.66, dBm,
             5867387,Hz,              -77.47, dBm,
             5883220,Hz,              -77.50, dBm,
             5899053,Hz,              -77.76, dBm,
             5914886,Hz,              -79.17, dBm,
             5930719,Hz,              -81.53, dBm,
             5946552,Hz,              -82.08, dBm,
             5962385,Hz,              -82.13, dBm,
             5978218,Hz,              -80.19, dBm,
             5994051,Hz,              -79.78, dBm,
             6009884,Hz,              -78.93, dBm,
             6025717,Hz,              -78.94, dBm,
             6041550,Hz,              -79.90, dBm,
             6057383,Hz,              -80.35, dBm,
             6073216,Hz,              -82.84, dBm,
             6089049,Hz,              -84.22, dBm,
             6104882,Hz,              -84.96, dBm,
             6120715,Hz,              -83.71, dBm,
             6136548,Hz,              -81.11, dBm,
             6152381,Hz,              -80.01, dBm,
             6168214,Hz,              -78.07, dBm,
             6184047,Hz,              -77.15, dBm,
             6199880,Hz,              -75.73, dBm,
             6215713,Hz,              -75.36, dBm,
             6231546,Hz,              -75.37, dBm,
             6247379,Hz,              -75.52, dBm,
             6263212,Hz,              -75.94, dBm,
             6279045,Hz,              -76.02, dBm,
             6294878,Hz,              -76.55, dBm,
             6310711,Hz,              -78.29, dBm,
             6326544,Hz,              -79.77, dBm,
             6342377,Hz,              -82.68, dBm,
             6358210,Hz,              -81.77, dBm,
             6374043,Hz,              -80.27, dBm,
             6389876,Hz,              -77.56, dBm,
             6405709,Hz,              -76.03, dBm,
             6421542,Hz,              -75.76, dBm,
             6437375,Hz,              -75.75, dBm,
             6453208,Hz,              -76.25, dBm,
             6469041,Hz,              -77.02, dBm,
             6484874,Hz,              -78.86, dBm,
             6500707,Hz,              -77.89, dBm,
             6516540,Hz,              -74.90, dBm,
             6532373,Hz,              -73.76, dBm,
             6548206,Hz,              -72.75, dBm,
             6564039,Hz,              -72.73, dBm,
             6579872,Hz,              -72.77, dBm,
             6595705,Hz,              -73.36, dBm,
             6611538,Hz,              -74.06, dBm,
             6627371,Hz,              -74.59, dBm,
             6643204,Hz,              -75.57, dBm,
             6659037,Hz,              -75.66, dBm,
             6674870,Hz,              -74.83, dBm,
             6690703,Hz,              -73.96, dBm,
             6706536,Hz,              -71.71, dBm,
             6722369,Hz,              -70.65, dBm,
             6738202,Hz,              -69.45, dBm,
             6754035,Hz,              -69.39, dBm,
             6769868,Hz,              -69.04, dBm,
             6785701,Hz,              -66.38, dBm,
             6801534,Hz,              -63.34, dBm,
             6817367,Hz,              -56.50, dBm,
             6833200,Hz,              -53.22, dBm,
             6849033,Hz,              -47.06, dBm,
             6864866,Hz,              -41.50, dBm,
             6880699,Hz,              -39.01, dBm,
             6896532,Hz,              -35.67, dBm,
             6912365,Hz,              -33.71, dBm,
             6928198,Hz,              -30.35, dBm,
             6944031,Hz,              -28.95, dBm,
             6959864,Hz,              -26.74, dBm,
             6975697,Hz,              -25.31, dBm,
             6991530,Hz,              -24.90, dBm,
             7007363,Hz,              -24.64, dBm,
             7023196,Hz,              -24.66, dBm,
             7039029,Hz,              -24.83, dBm,
             7054862,Hz,              -25.75, dBm,
             7070695,Hz,              -26.96, dBm,
             7086528,Hz,              -28.01, dBm,
             7102361,Hz,              -30.68, dBm,
             7118194,Hz,              -32.31, dBm,
             7134027,Hz,              -36.17, dBm,
             7149860,Hz,              -38.41, dBm,
             7165693,Hz,              -43.47, dBm,
             7181526,Hz,              -47.73, dBm,
             7197359,Hz,              -50.75, dBm,
             7213192,Hz,              -57.20, dBm,
             7229025,Hz,              -60.64, dBm,
             7244858,Hz,              -67.73, dBm,
             7260691,Hz,              -72.89, dBm,
             7276524,Hz,              -72.44, dBm,
             7292357,Hz,              -71.59, dBm,
             7308190,Hz,              -70.86, dBm,
             7324023,Hz,              -70.86, dBm,
             7339856,Hz,              -70.95, dBm,
             7355689,Hz,              -71.32, dBm,
             7371522,Hz,              -71.77, dBm,
             7387355,Hz,              -72.35, dBm,
             7403188,Hz,              -73.97, dBm,
             7419021,Hz,              -75.50, dBm,
             7434854,Hz,              -78.47, dBm,
             7450687,Hz,              -78.78, dBm,
             7466520,Hz,              -78.06, dBm,
             7482353,Hz,              -77.78, dBm,
             7498186,Hz,              -77.73, dBm,
             7514019,Hz,              -77.90, dBm,
             7529852,Hz,              -78.22, dBm,
             7545685,Hz,              -79.14, dBm,
             7561518,Hz,              -80.52, dBm,
             7577351,Hz,              -81.47, dBm,
             7593184,Hz,              -83.54, dBm,
             7609017,Hz,              -84.27, dBm,
             7624850,Hz,              -84.22, dBm,
             7640683,Hz,              -84.14, dBm,
             7656516,Hz,              -84.14, dBm,
             7672349,Hz,              -84.29, dBm,
             7688182,Hz,              -84.39, dBm,
             7704015,Hz,              -84.53, dBm,
             7719848,Hz,              -84.70, dBm,
             7735681,Hz,              -84.28, dBm,
             7751514,Hz,              -83.02, dBm,
             7767347,Hz,              -80.01, dBm,
             7783180,Hz,              -78.85, dBm,
             7799013,Hz,              -77.85, dBm,
             7814846,Hz,              -77.49, dBm,
             7830679,Hz,              -77.44, dBm,
             7846512,Hz,              -77.27, dBm,
             7862345,Hz,              -77.20, dBm,
             7878178,Hz,              -77.20, dBm,
             7894011,Hz,              -77.46, dBm,
             7909844,Hz,              -77.82, dBm,
             7925677,Hz,              -78.77, dBm,
             7941510,Hz,              -79.48, dBm,
             7957343,Hz,              -79.76, dBm,
             7973176,Hz,              -80.28, dBm,
             7989009,Hz,              -80.69, dBm,
             8004842,Hz,              -80.56, dBm,
             8020675,Hz,              -80.39, dBm,
             8036508,Hz,              -80.16, dBm,
             8052341,Hz,              -80.31, dBm,
             8068174,Hz,              -80.75, dBm,
             8084007,Hz,              -81.73, dBm,
             8099840,Hz,              -82.43, dBm,
             8115673,Hz,              -83.65, dBm,
             8131506,Hz,              -78.10, dBm,
             8147339,Hz,              -76.03, dBm,
             8163172,Hz,              -75.22, dBm,
             8179005,Hz,              -74.29, dBm,
             8194838,Hz,              -73.49, dBm,
             8210671,Hz,              -73.32, dBm,
             8226504,Hz,              -73.31, dBm,
             8242337,Hz,              -73.73, dBm,
             8258170,Hz,              -74.43, dBm,
             8274003,Hz,              -76.89, dBm,
             8289836,Hz,              -78.51, dBm,
             8305669,Hz,              -81.48, dBm,
             8321502,Hz,              -82.21, dBm,
             8337335,Hz,              -81.40, dBm,
             8353168,Hz,              -81.32, dBm,
             8369001,Hz,              -81.32, dBm,
             8384834,Hz,              -82.21, dBm,
             8400667,Hz,              -83.10, dBm,
             8416500,Hz,              -81.47, dBm,
             8432333,Hz,              -80.04, dBm,
             8448166,Hz,              -77.81, dBm,
             8463999,Hz,              -77.29, dBm,
             8479832,Hz,              -77.21, dBm,
             8495665,Hz,              -77.59, dBm,
             8511498,Hz,              -79.23, dBm,
             8527331,Hz,              -79.59, dBm,
             8543164,Hz,              -78.35, dBm,
             8558997,Hz,              -75.44, dBm,
             8574830,Hz,              -74.20, dBm,
             8590663,Hz,              -74.20, dBm,
             8606496,Hz,              -74.47, dBm,
             8622329,Hz,              -76.62, dBm,
             8638162,Hz,              -78.37, dBm,
             8653995,Hz,              -82.62, dBm,
             8669828,Hz,              -84.72, dBm,
             8685661,Hz,              -86.74, dBm,
             8701494,Hz,              -85.19, dBm,
             8717327,Hz,              -81.11, dBm,
             8733160,Hz,              -79.19, dBm,
             8748993,Hz,              -76.55, dBm,
             8764826,Hz,              -72.54, dBm,
             8780659,Hz,              -70.10, dBm,
             8796492,Hz,              -64.51, dBm,
             8812325,Hz,              -61.47, dBm,
             8828158,Hz,              -55.15, dBm,
             8843991,Hz,              -52.02, dBm,
             8859824,Hz,              -47.56, dBm,
             8875657,Hz,              -42.26, dBm,
             8891490,Hz,              -39.90, dBm,
             8907323,Hz,              -35.76, dBm,
             8923156,Hz,              -34.00, dBm,
             8938989,Hz,              -31.06, dBm,
             8954822,Hz,              -28.91, dBm,
             8970655,Hz,              -28.50, dBm,
             8986488,Hz,              -27.33, dBm,
             9002321,Hz,              -27.04, dBm,
             9018154,Hz,              -26.95, dBm,
             9033987,Hz,              -27.05, dBm,
             9049820,Hz,              -27.35, dBm,
             9065653,Hz,              -28.53, dBm,
             9081486,Hz,              -30.49, dBm,
             9097319,Hz,              -31.77, dBm,
             9113152,Hz,              -34.91, dBm,
             9128985,Hz,              -36.78, dBm,
             9144818,Hz,              -39.95, dBm,
             9160651,Hz,              -44.86, dBm,
             9176484,Hz,              -47.61, dBm,
             9192317,Hz,              -53.72, dBm,
             9208150,Hz,              -57.03, dBm,
             9223983,Hz,              -63.61, dBm,
             9239816,Hz,              -66.46, dBm,
             9255649,Hz,              -69.65, dBm,
             9271482,Hz,              -72.36, dBm,
             9287315,Hz,              -73.42, dBm,
             9303148,Hz,              -74.94, dBm,
             9318981,Hz,              -74.92, dBm,
             9334814,Hz,              -74.08, dBm,
             9350647,Hz,              -73.81, dBm,
             9366480,Hz,              -73.77, dBm,
             9382313,Hz,              -74.09, dBm,
             9398146,Hz,              -74.70, dBm,
             9413979,Hz,              -76.69, dBm,
             9429812,Hz,              -77.86, dBm,
             9445645,Hz,              -79.74, dBm,
             9461478,Hz,              -80.19, dBm,
             9477311,Hz,              -79.87, dBm,
             9493144,Hz,              -79.87, dBm,
             9508977,Hz,              -79.93, dBm,
             9524810,Hz,              -80.77, dBm,
             9540643,Hz,              -81.58, dBm,
             9556476,Hz,              -79.81, dBm,
             9572309,Hz,              -78.48, dBm,
             9588142,Hz,              -76.44, dBm,
             9603975,Hz,              -75.95, dBm,
             9619808,Hz,              -75.79, dBm,
             9635641,Hz,              -75.89, dBm,
             9651474,Hz,              -76.60, dBm,
             9667307,Hz,              -77.14, dBm,
             9683140,Hz,              -78.67, dBm,
             9698973,Hz,              -79.72, dBm,
             9714806,Hz,              -81.60, dBm,
             9730639,Hz,              -84.18, dBm,
             9746472,Hz,              -85.28, dBm,
             9762305,Hz,              -87.19, dBm,
             9778138,Hz,              -88.07, dBm,
             9793971,Hz,              -88.88, dBm,
             9809804,Hz,              -87.48, dBm,
             9825637,Hz,              -86.42, dBm,
             9841470,Hz,              -86.36, dBm,
             9857303,Hz,              -85.96, dBm,
             9873136,Hz,              -85.54, dBm,
             9888969,Hz,              -82.32, dBm,
             9904802,Hz,              -78.57, dBm,
             9920635,Hz,              -77.07, dBm,
             9936468,Hz,              -75.15, dBm,
             9952301,Hz,              -74.76, dBm,
             9968134,Hz,              -74.71, dBm,
             9983967,Hz,              -75.16, dBm,
             9999800,Hz,              -75.96, dBm,
