Trace1,
Freq,,Amp,,
             4774910,Hz,              -71.37, dBm,
             4790743,Hz,              -71.29, dBm,
             4806576,Hz,              -74.17, dBm,
             4822409,Hz,              -72.17, dBm,
             4838242,Hz,              -72.91, dBm,
             4854075,Hz,              -79.59, dBm,
             4869908,Hz,              -76.62, dBm,
             4885741,Hz,              -74.67, dBm,
             4901574,Hz,              -76.73, dBm,
             4917407,Hz,              -65.90, dBm,
             4933240,Hz,              -45.35, dBm,
             4949073,Hz,              -33.84, dBm,
             4964906,Hz,              -25.31, dBm,
             4980739,Hz,              -21.56, dBm,
             4996572,Hz,              -21.53, dBm,
             5012405,Hz,              -23.04, dBm,
             5028238,Hz,              -29.45, dBm,
             5044071,Hz,              -39.12, dBm,
             5059904,Hz,              -57.05, dBm,
             5075737,Hz,              -75.43, dBm,
             5091570,Hz,              -77.13, dBm,
             5107403,Hz,              -77.01, dBm,
             5123236,Hz,              -77.25, dBm,
             5139069,Hz,              -77.88, dBm,
             5154902,Hz,              -77.89, dBm,
             5170735,Hz,              -77.93, dBm,
             5186568,Hz,              -78.18, dBm,
             5202401,Hz,              -78.18, dBm,
             5218234,Hz,              -77.51, dBm,
             5234067,Hz,              -78.03, dBm,
             5249900,Hz,              -75.95, dBm,
             5265733,Hz,              -75.71, dBm,
             5281566,Hz,              -76.36, dBm,
             5297399,Hz,              -80.77, dBm,
             5313232,Hz,              -80.26, dBm,
             5329065,Hz,              -80.68, dBm,
             5344898,Hz,              -82.80, dBm,
             5360731,Hz,              -79.39, dBm,
             5376564,Hz,              -79.31, dBm,
             5392397,Hz,              -82.80, dBm,
             5408230,Hz,              -82.40, dBm,
             5424063,Hz,              -82.98, dBm,
             5439896,Hz,              -83.41, dBm,
             5455729,Hz,              -78.61, dBm,
             5471562,Hz,              -75.44, dBm,
             5487395,Hz,              -75.44, dBm,
             5503228,Hz,              -81.94, dBm,
             5519061,Hz,              -87.46, dBm,
             5534894,Hz,              -85.70, dBm,
             5550727,Hz,              -84.88, dBm,
             5566560,Hz,              -82.74, dBm,
             5582393,Hz,              -81.50, dBm,
             5598226,Hz,              -81.80, dBm,
             5614059,Hz,              -85.71, dBm,
             5629892,Hz,              -89.03, dBm,
             5645725,Hz,              -87.25, dBm,
             5661558,Hz,              -80.40, dBm,
             5677391,Hz,              -80.13, dBm,
             5693224,Hz,              -82.13, dBm,
             5709057,Hz,              -83.52, dBm,
             5724890,Hz,              -79.90, dBm,
             5740723,Hz,              -80.01, dBm,
             5756556,Hz,              -83.44, dBm,
             5772389,Hz,              -83.44, dBm,
             5788222,Hz,              -86.01, dBm,
             5804055,Hz,              -84.37, dBm,
             5819888,Hz,              -83.88, dBm,
             5835721,Hz,              -83.43, dBm,
             5851554,Hz,              -83.33, dBm,
             5867387,Hz,              -85.43, dBm,
             5883220,Hz,              -81.06, dBm,
             5899053,Hz,              -78.50, dBm,
             5914886,Hz,              -79.53, dBm,
             5930719,Hz,              -84.58, dBm,
             5946552,Hz,              -84.67, dBm,
             5962385,Hz,              -85.38, dBm,
             5978218,Hz,              -87.76, dBm,
             5994051,Hz,              -88.24, dBm,
             6009884,Hz,              -80.52, dBm,
             6025717,Hz,              -78.78, dBm,
             6041550,Hz,              -78.56, dBm,
             6057383,Hz,              -80.62, dBm,
             6073216,Hz,              -87.60, dBm,
             6089049,Hz,              -83.08, dBm,
             6104882,Hz,              -81.82, dBm,
             6120715,Hz,              -81.16, dBm,
             6136548,Hz,              -82.17, dBm,
             6152381,Hz,              -88.99, dBm,
             6168214,Hz,              -81.48, dBm,
             6184047,Hz,              -80.45, dBm,
             6199880,Hz,              -80.92, dBm,
             6215713,Hz,              -81.94, dBm,
             6231546,Hz,              -82.77, dBm,
             6247379,Hz,              -82.36, dBm,
             6263212,Hz,              -84.38, dBm,
             6279045,Hz,              -85.82, dBm,
             6294878,Hz,              -82.76, dBm,
             6310711,Hz,              -82.39, dBm,
             6326544,Hz,              -77.89, dBm,
             6342377,Hz,              -77.57, dBm,
             6358210,Hz,              -79.99, dBm,
             6374043,Hz,              -80.64, dBm,
             6389876,Hz,              -81.31, dBm,
             6405709,Hz,              -84.86, dBm,
             6421542,Hz,              -83.11, dBm,
             6437375,Hz,              -83.34, dBm,
             6453208,Hz,              -86.20, dBm,
             6469041,Hz,              -83.89, dBm,
             6484874,Hz,              -80.91, dBm,
             6500707,Hz,              -80.92, dBm,
             6516540,Hz,              -82.08, dBm,
             6532373,Hz,              -85.46, dBm,
             6548206,Hz,              -84.41, dBm,
             6564039,Hz,              -80.73, dBm,
             6579872,Hz,              -80.78, dBm,
             6595705,Hz,              -84.20, dBm,
             6611538,Hz,              -86.59, dBm,
             6627371,Hz,              -88.80, dBm,
             6643204,Hz,              -81.77, dBm,
             6659037,Hz,              -76.99, dBm,
             6674870,Hz,              -76.28, dBm,
             6690703,Hz,              -76.57, dBm,
             6706536,Hz,              -80.87, dBm,
             6722369,Hz,              -77.30, dBm,
             6738202,Hz,              -77.31, dBm,
             6754035,Hz,              -77.04, dBm,
             6769868,Hz,              -75.65, dBm,
             6785701,Hz,              -76.12, dBm,
             6801534,Hz,              -75.11, dBm,
             6817367,Hz,              -74.59, dBm,
             6833200,Hz,              -74.61, dBm,
             6849033,Hz,              -75.04, dBm,
             6864866,Hz,              -76.40, dBm,
             6880699,Hz,              -71.96, dBm,
             6896532,Hz,              -72.05, dBm,
             6912365,Hz,              -72.21, dBm,
             6928198,Hz,              -54.30, dBm,
             6944031,Hz,              -39.53, dBm,
             6959864,Hz,              -30.82, dBm,
             6975697,Hz,              -25.11, dBm,
             6991530,Hz,              -24.61, dBm,
             7007363,Hz,              -25.37, dBm,
             7023196,Hz,              -29.68, dBm,
             7039029,Hz,              -39.27, dBm,
             7054862,Hz,              -55.83, dBm,
             7070695,Hz,              -72.46, dBm,
             7086528,Hz,              -77.84, dBm,
             7102361,Hz,              -77.84, dBm,
             7118194,Hz,              -81.88, dBm,
             7134027,Hz,              -78.87, dBm,
             7149860,Hz,              -78.87, dBm,
             7165693,Hz,              -81.14, dBm,
             7181526,Hz,              -76.65, dBm,
             7197359,Hz,              -76.03, dBm,
             7213192,Hz,              -78.95, dBm,
             7229025,Hz,              -78.16, dBm,
             7244858,Hz,              -77.27, dBm,
             7260691,Hz,              -77.27, dBm,
             7276524,Hz,              -74.87, dBm,
             7292357,Hz,              -74.72, dBm,
             7308190,Hz,              -78.48, dBm,
             7324023,Hz,              -79.27, dBm,
             7339856,Hz,              -75.99, dBm,
             7355689,Hz,              -75.99, dBm,
             7371522,Hz,              -78.68, dBm,
             7387355,Hz,              -81.86, dBm,
             7403188,Hz,              -87.86, dBm,
             7419021,Hz,              -82.45, dBm,
             7434854,Hz,              -82.32, dBm,
             7450687,Hz,              -87.11, dBm,
             7466520,Hz,              -82.70, dBm,
             7482353,Hz,              -79.18, dBm,
             7498186,Hz,              -78.59, dBm,
             7514019,Hz,              -79.48, dBm,
             7529852,Hz,              -88.97, dBm,
             7545685,Hz,              -86.82, dBm,
             7561518,Hz,              -81.36, dBm,
             7577351,Hz,              -80.77, dBm,
             7593184,Hz,              -79.77, dBm,
             7609017,Hz,              -79.74, dBm,
             7624850,Hz,              -83.47, dBm,
             7640683,Hz,              -91.37, dBm,
             7656516,Hz,              -83.59, dBm,
             7672349,Hz,              -83.54, dBm,
             7688182,Hz,              -86.17, dBm,
             7704015,Hz,              -84.49, dBm,
             7719848,Hz,              -79.74, dBm,
             7735681,Hz,              -79.75, dBm,
             7751514,Hz,              -82.64, dBm,
             7767347,Hz,              -81.96, dBm,
             7783180,Hz,              -82.78, dBm,
             7799013,Hz,              -85.71, dBm,
             7814846,Hz,              -81.40, dBm,
             7830679,Hz,              -81.23, dBm,
             7846512,Hz,              -81.06, dBm,
             7862345,Hz,              -82.19, dBm,
             7878178,Hz,              -79.51, dBm,
             7894011,Hz,              -77.67, dBm,
             7909844,Hz,              -78.94, dBm,
             7925677,Hz,              -85.34, dBm,
             7941510,Hz,              -83.40, dBm,
             7957343,Hz,              -83.36, dBm,
             7973176,Hz,              -87.31, dBm,
             7989009,Hz,              -83.08, dBm,
             8004842,Hz,              -82.85, dBm,
             8020675,Hz,              -87.03, dBm,
             8036508,Hz,              -86.20, dBm,
             8052341,Hz,              -87.07, dBm,
             8068174,Hz,              -92.23, dBm,
             8084007,Hz,              -89.25, dBm,
             8099840,Hz,              -84.13, dBm,
             8115673,Hz,              -82.06, dBm,
             8131506,Hz,              -82.12, dBm,
             8147339,Hz,              -83.77, dBm,
             8163172,Hz,              -86.08, dBm,
             8179005,Hz,              -85.15, dBm,
             8194838,Hz,              -80.24, dBm,
             8210671,Hz,              -80.24, dBm,
             8226504,Hz,              -84.23, dBm,
             8242337,Hz,              -88.81, dBm,
             8258170,Hz,              -84.07, dBm,
             8274003,Hz,              -83.85, dBm,
             8289836,Hz,              -85.62, dBm,
             8305669,Hz,              -86.76, dBm,
             8321502,Hz,              -86.24, dBm,
             8337335,Hz,              -89.59, dBm,
             8353168,Hz,              -89.64, dBm,
             8369001,Hz,              -89.69, dBm,
             8384834,Hz,              -90.21, dBm,
             8400667,Hz,              -90.50, dBm,
             8416500,Hz,              -88.04, dBm,
             8432333,Hz,              -85.86, dBm,
             8448166,Hz,              -86.15, dBm,
             8463999,Hz,              -86.20, dBm,
             8479832,Hz,              -86.81, dBm,
             8495665,Hz,              -88.97, dBm,
             8511498,Hz,              -89.88, dBm,
             8527331,Hz,              -88.85, dBm,
             8543164,Hz,              -81.58, dBm,
             8558997,Hz,              -81.24, dBm,
             8574830,Hz,              -78.79, dBm,
             8590663,Hz,              -78.81, dBm,
             8606496,Hz,              -82.16, dBm,
             8622329,Hz,              -78.22, dBm,
             8638162,Hz,              -77.94, dBm,
             8653995,Hz,              -78.47, dBm,
             8669828,Hz,              -80.33, dBm,
             8685661,Hz,              -79.08, dBm,
             8701494,Hz,              -76.16, dBm,
             8717327,Hz,              -76.17, dBm,
             8733160,Hz,              -80.55, dBm,
             8748993,Hz,              -82.67, dBm,
             8764826,Hz,              -77.79, dBm,
             8780659,Hz,              -77.75, dBm,
             8796492,Hz,              -76.59, dBm,
             8812325,Hz,              -75.90, dBm,
             8828158,Hz,              -78.24, dBm,
             8843991,Hz,              -79.90, dBm,
             8859824,Hz,              -79.13, dBm,
             8875657,Hz,              -78.81, dBm,
             8891490,Hz,              -78.41, dBm,
             8907323,Hz,              -74.59, dBm,
             8923156,Hz,              -61.54, dBm,
             8938989,Hz,              -47.12, dBm,
             8954822,Hz,              -35.43, dBm,
             8970655,Hz,              -28.25, dBm,
             8986488,Hz,              -26.96, dBm,
             9002321,Hz,              -27.02, dBm,
             9018154,Hz,              -30.34, dBm,
             9033987,Hz,              -40.01, dBm,
             9049820,Hz,              -51.79, dBm,
             9065653,Hz,              -68.82, dBm,
             9081486,Hz,              -78.34, dBm,
             9097319,Hz,              -76.74, dBm,
             9113152,Hz,              -76.97, dBm,
             9128985,Hz,              -80.37, dBm,
             9144818,Hz,              -80.90, dBm,
             9160651,Hz,              -81.43, dBm,
             9176484,Hz,              -74.64, dBm,
             9192317,Hz,              -74.15, dBm,
             9208150,Hz,              -78.99, dBm,
             9223983,Hz,              -83.32, dBm,
             9239816,Hz,              -78.95, dBm,
             9255649,Hz,              -77.79, dBm,
             9271482,Hz,              -79.09, dBm,
             9287315,Hz,              -81.13, dBm,
             9303148,Hz,              -82.42, dBm,
             9318981,Hz,              -81.45, dBm,
             9334814,Hz,              -78.08, dBm,
             9350647,Hz,              -78.21, dBm,
             9366480,Hz,              -76.09, dBm,
             9382313,Hz,              -72.88, dBm,
             9398146,Hz,              -72.88, dBm,
             9413979,Hz,              -78.18, dBm,
             9429812,Hz,              -85.12, dBm,
             9445645,Hz,              -86.74, dBm,
             9461478,Hz,              -86.46, dBm,
             9477311,Hz,              -86.40, dBm,
             9493144,Hz,              -84.12, dBm,
             9508977,Hz,              -82.85, dBm,
             9524810,Hz,              -84.31, dBm,
             9540643,Hz,              -84.57, dBm,
             9556476,Hz,              -84.43, dBm,
             9572309,Hz,              -82.40, dBm,
             9588142,Hz,              -81.28, dBm,
             9603975,Hz,              -82.53, dBm,
             9619808,Hz,              -85.66, dBm,
             9635641,Hz,              -82.26, dBm,
             9651474,Hz,              -82.26, dBm,
             9667307,Hz,              -85.48, dBm,
             9683140,Hz,              -88.58, dBm,
             9698973,Hz,              -86.43, dBm,
             9714806,Hz,              -85.19, dBm,
             9730639,Hz,              -87.32, dBm,
             9746472,Hz,              -88.43, dBm,
             9762305,Hz,              -82.85, dBm,
             9778138,Hz,              -81.31, dBm,
             9793971,Hz,              -81.71, dBm,
             9809804,Hz,              -80.85, dBm,
             9825637,Hz,              -80.91, dBm,
             9841470,Hz,              -83.97, dBm,
             9857303,Hz,              -84.16, dBm,
             9873136,Hz,              -84.40, dBm,
             9888969,Hz,              -83.90, dBm,
             9904802,Hz,              -83.11, dBm,
             9920635,Hz,              -79.12, dBm,
             9936468,Hz,              -79.12, dBm,
             9952301,Hz,              -84.78, dBm,
             9968134,Hz,              -82.67, dBm,
             9983967,Hz,              -82.67, dBm,
             9999800,Hz,              -84.74, dBm,
