Trace1,
Freq,,Amp,,
             4236588,Hz,               70.68,  uV,
             4252421,Hz,               73.61,  uV,
             4268254,Hz,               73.34,  uV,
             4284087,Hz,               54.65,  uV,
             4299920,Hz,               28.69,  uV,
             4315753,Hz,               42.70,  uV,
             4331586,Hz,               76.65,  uV,
             4347419,Hz,               80.71,  uV,
             4363252,Hz,               79.23,  uV,
             4379085,Hz,               68.16,  uV,
             4394918,Hz,               37.48,  uV,
             4410751,Hz,               47.23,  uV,
             4426584,Hz,               59.64,  uV,
             4442417,Hz,              137.78,  uV,
             4458250,Hz,              154.78,  uV,
             4474083,Hz,              152.62,  uV,
             4489916,Hz,              192.17,  uV,
             4505749,Hz,              252.82,  uV,
             4521582,Hz,              344.81,  uV,
             4537415,Hz,              453.97,  uV,
             4553248,Hz,              589.61,  uV,
             4569081,Hz,              774.48,  uV,
             4584914,Hz,              955.37,  uV,
             4600747,Hz,                1.21,  mV,
             4616580,Hz,                1.52,  mV,
             4632413,Hz,                1.93,  mV,
             4648246,Hz,                2.24,  mV,
             4664079,Hz,                2.81,  mV,
             4679912,Hz,                3.31,  mV,
             4695745,Hz,                3.91,  mV,
             4711578,Hz,                4.60,  mV,
             4727411,Hz,                5.48,  mV,
             4743244,Hz,                6.26,  mV,
             4759077,Hz,                7.06,  mV,
             4774910,Hz,                8.06,  mV,
             4790743,Hz,                9.04,  mV,
             4806576,Hz,               10.21,  mV,
             4822409,Hz,               11.05,  mV,
             4838242,Hz,               12.07,  mV,
             4854075,Hz,               12.99,  mV,
             4869908,Hz,               14.09,  mV,
             4885741,Hz,               14.87,  mV,
             4901574,Hz,               15.75,  mV,
             4917407,Hz,               16.53,  mV,
             4933240,Hz,               17.26,  mV,
             4949073,Hz,               17.78,  mV,
             4964906,Hz,               18.24,  mV,
             4980739,Hz,               18.52,  mV,
             4996572,Hz,               18.68,  mV,
             5012405,Hz,               18.73,  mV,
             5028238,Hz,               18.73,  mV,
             5044071,Hz,               18.63,  mV,
             5059904,Hz,               18.35,  mV,
             5075737,Hz,               17.96,  mV,
             5091570,Hz,               17.52,  mV,
             5107403,Hz,               16.78,  mV,
             5123236,Hz,               16.04,  mV,
             5139069,Hz,               15.15,  mV,
             5154902,Hz,               14.37,  mV,
             5170735,Hz,               13.39,  mV,
             5186568,Hz,               12.46,  mV,
             5202401,Hz,               11.34,  mV,
             5218234,Hz,               10.41,  mV,
             5234067,Hz,                9.30,  mV,
             5249900,Hz,                8.41,  mV,
             5265733,Hz,                7.36,  mV,
             5281566,Hz,                6.51,  mV,
             5297399,Hz,                5.67,  mV,
             5313232,Hz,                4.89,  mV,
             5329065,Hz,                4.14,  mV,
             5344898,Hz,                3.49,  mV,
             5360731,Hz,                2.94,  mV,
             5376564,Hz,                2.45,  mV,
             5392397,Hz,                1.99,  mV,
             5408230,Hz,                1.65,  mV,
             5424063,Hz,                1.29,  mV,
             5439896,Hz,                1.03,  mV,
             5455729,Hz,              821.52,  uV,
             5471562,Hz,              645.73,  uV,
             5487395,Hz,              499.12,  uV,
             5503228,Hz,              362.43,  uV,
             5519061,Hz,              292.05,  uV,
             5534894,Hz,              222.36,  uV,
             5550727,Hz,              172.94,  uV,
             5566560,Hz,              132.91,  uV,
             5582393,Hz,               89.60,  uV,
             5598226,Hz,               87.11,  uV,
             5614059,Hz,               63.09,  uV,
             5629892,Hz,               61.91,  uV,
             5645725,Hz,               39.62,  uV,
             5661558,Hz,               35.04,  uV,
             5677391,Hz,               15.97,  uV,
             5693224,Hz,               34.23,  uV,
             5709057,Hz,               53.75,  uV,
             5724890,Hz,               53.63,  uV,
             5740723,Hz,               54.73,  uV,
             5756556,Hz,               54.85,  uV,
             5772389,Hz,               38.32,  uV,
             5788222,Hz,               41.98,  uV,
             5804055,Hz,               31.07,  uV,
             5819888,Hz,               37.58,  uV,
             5835721,Hz,               38.83,  uV,
             5851554,Hz,               28.33,  uV,
             5867387,Hz,               25.23,  uV,
             5883220,Hz,               27.19,  uV,
             5899053,Hz,               41.23,  uV,
             5914886,Hz,               45.38,  uV,
             5930719,Hz,               33.88,  uV,
             5946552,Hz,               17.50,  uV,
             5962385,Hz,               27.23,  uV,
             5978218,Hz,               44.24,  uV,
             5994051,Hz,               44.66,  uV,
             6009884,Hz,               29.33,  uV,
             6025717,Hz,               15.66,  uV,
             6041550,Hz,               17.30,  uV,
             6057383,Hz,               21.52,  uV,
             6073216,Hz,               31.24,  uV,
             6089049,Hz,               34.90,  uV,
             6104882,Hz,               34.83,  uV,
             6120715,Hz,               47.57,  uV,
             6136548,Hz,               42.23,  uV,
             6152381,Hz,               32.38,  uV,
             6168214,Hz,               35.02,  uV,
             6184047,Hz,               35.26,  uV,
             6199880,Hz,               25.13,  uV,
             6215713,Hz,               56.54,  uV,
             6231546,Hz,               56.36,  uV,
             6247379,Hz,               66.80,  uV,
             6263212,Hz,               63.66,  uV,
             6279045,Hz,               32.65,  uV,
             6294878,Hz,               42.41,  uV,
             6310711,Hz,               41.63,  uV,
             6326544,Hz,               50.95,  uV,
             6342377,Hz,               52.55,  uV,
             6358210,Hz,               32.91,  uV,
             6374043,Hz,               28.90,  uV,
             6389876,Hz,               41.13,  uV,
             6405709,Hz,               57.43,  uV,
             6421542,Hz,               57.30,  uV,
             6437375,Hz,               58.44,  uV,
             6453208,Hz,               68.19,  uV,
             6469041,Hz,              107.37,  uV,
             6484874,Hz,              133.99,  uV,
             6500707,Hz,              185.77,  uV,
             6516540,Hz,              221.72,  uV,
             6532373,Hz,              305.18,  uV,
             6548206,Hz,              394.51,  uV,
             6564039,Hz,              523.62,  uV,
             6579872,Hz,              635.16,  uV,
             6595705,Hz,              841.42,  uV,
             6611538,Hz,                1.04,  mV,
             6627371,Hz,                1.25,  mV,
             6643204,Hz,                1.53,  mV,
             6659037,Hz,                1.90,  mV,
             6674870,Hz,                2.27,  mV,
             6690703,Hz,                2.75,  mV,
             6706536,Hz,                3.17,  mV,
             6722369,Hz,                3.72,  mV,
             6738202,Hz,                4.28,  mV,
             6754035,Hz,                4.94,  mV,
             6769868,Hz,                5.54,  mV,
             6785701,Hz,                6.23,  mV,
             6801534,Hz,                6.86,  mV,
             6817367,Hz,                7.71,  mV,
             6833200,Hz,                8.29,  mV,
             6849033,Hz,                8.97,  mV,
             6864866,Hz,                9.71,  mV,
             6880699,Hz,               10.40,  mV,
             6896532,Hz,               10.96,  mV,
             6912365,Hz,               11.61,  mV,
             6928198,Hz,               11.99,  mV,
             6944031,Hz,               12.41,  mV,
             6959864,Hz,               12.72,  mV,
             6975697,Hz,               12.98,  mV,
             6991530,Hz,               13.11,  mV,
             7007363,Hz,               13.17,  mV,
             7023196,Hz,               13.17,  mV,
             7039029,Hz,               13.07,  mV,
             7054862,Hz,               12.86,  mV,
             7070695,Hz,               12.63,  mV,
             7086528,Hz,               12.23,  mV,
             7102361,Hz,               11.82,  mV,
             7118194,Hz,               11.39,  mV,
             7134027,Hz,               10.87,  mV,
             7149860,Hz,               10.19,  mV,
             7165693,Hz,                9.54,  mV,
             7181526,Hz,                8.79,  mV,
             7197359,Hz,                8.10,  mV,
             7213192,Hz,                7.36,  mV,
             7229025,Hz,                6.76,  mV,
             7244858,Hz,                6.01,  mV,
             7260691,Hz,                5.37,  mV,
             7276524,Hz,                4.60,  mV,
             7292357,Hz,                4.08,  mV,
             7308190,Hz,                3.51,  mV,
             7324023,Hz,                3.03,  mV,
             7339856,Hz,                2.50,  mV,
             7355689,Hz,                2.12,  mV,
             7371522,Hz,                1.75,  mV,
             7387355,Hz,                1.45,  mV,
             7403188,Hz,                1.19,  mV,
             7419021,Hz,              993.20,  uV,
             7434854,Hz,              750.38,  uV,
             7450687,Hz,              622.88,  uV,
             7466520,Hz,              441.45,  uV,
             7482353,Hz,              366.12,  uV,
             7498186,Hz,              294.16,  uV,
             7514019,Hz,              208.27,  uV,
             7529852,Hz,              162.61,  uV,
             7545685,Hz,              114.50,  uV,
             7561518,Hz,               90.66,  uV,
             7577351,Hz,               63.58,  uV,
             7593184,Hz,               58.84,  uV,
             7609017,Hz,               55.83,  uV,
             7624850,Hz,               42.56,  uV,
             7640683,Hz,               65.07,  uV,
             7656516,Hz,               64.93,  uV,
             7672349,Hz,               37.11,  uV,
             7688182,Hz,               46.07,  uV,
             7704015,Hz,               46.35,  uV,
             7719848,Hz,               36.32,  uV,
             7735681,Hz,               31.90,  uV,
             7751514,Hz,               17.06,  uV,
             7767347,Hz,               11.92,  uV,
             7783180,Hz,               23.31,  uV,
             7799013,Hz,               40.71,  uV,
             7814846,Hz,               42.81,  uV,
             7830679,Hz,               34.53,  uV,
             7846512,Hz,               26.39,  uV,
             7862345,Hz,               32.24,  uV,
             7878178,Hz,               58.94,  uV,
             7894011,Hz,               62.06,  uV,
             7909844,Hz,               52.41,  uV,
             7925677,Hz,               45.06,  uV,
             7941510,Hz,               38.31,  uV,
             7957343,Hz,               37.89,  uV,
             7973176,Hz,               34.21,  uV,
             7989009,Hz,               19.82,  uV,
             8004842,Hz,               25.24,  uV,
             8020675,Hz,               38.57,  uV,
             8036508,Hz,               51.65,  uV,
             8052341,Hz,               51.92,  uV,
             8068174,Hz,               36.97,  uV,
             8084007,Hz,               16.86,  uV,
             8099840,Hz,               30.74,  uV,
             8115673,Hz,               48.92,  uV,
             8131506,Hz,               47.79,  uV,
             8147339,Hz,               31.15,  uV,
             8163172,Hz,               54.06,  uV,
             8179005,Hz,               50.76,  uV,
             8194838,Hz,               29.05,  uV,
             8210671,Hz,               42.11,  uV,
             8226504,Hz,               42.35,  uV,
             8242337,Hz,               18.46,  uV,
             8258170,Hz,               16.09,  uV,
             8274003,Hz,               26.56,  uV,
             8289836,Hz,               46.84,  uV,
             8305669,Hz,               51.93,  uV,
             8321502,Hz,               51.67,  uV,
             8337335,Hz,               40.51,  uV,
             8353168,Hz,               27.77,  uV,
             8369001,Hz,               31.69,  uV,
             8384834,Hz,               31.30,  uV,
             8400667,Hz,               40.32,  uV,
             8416500,Hz,               79.40,  uV,
             8432333,Hz,               79.04,  uV,
             8448166,Hz,               77.81,  uV,
             8463999,Hz,               79.23,  uV,
             8479832,Hz,               92.49,  uV,
             8495665,Hz,              117.28,  uV,
             8511498,Hz,              163.32,  uV,
             8527331,Hz,              214.56,  uV,
             8543164,Hz,              271.28,  uV,
             8558997,Hz,              353.81,  uV,
             8574830,Hz,              454.80,  uV,
             8590663,Hz,              590.93,  uV,
             8606496,Hz,              723.04,  uV,
             8622329,Hz,              902.37,  uV,
             8638162,Hz,                1.12,  mV,
             8653995,Hz,                1.40,  mV,
             8669828,Hz,                1.61,  mV,
             8685661,Hz,                1.91,  mV,
             8701494,Hz,                2.30,  mV,
             8717327,Hz,                2.73,  mV,
             8733160,Hz,                3.06,  mV,
             8748993,Hz,                3.61,  mV,
             8764826,Hz,                4.05,  mV,
             8780659,Hz,                4.53,  mV,
             8796492,Hz,                5.10,  mV,
             8812325,Hz,                5.70,  mV,
             8828158,Hz,                6.14,  mV,
             8843991,Hz,                6.73,  mV,
             8859824,Hz,                7.21,  mV,
             8875657,Hz,                7.76,  mV,
             8891490,Hz,                8.22,  mV,
             8907323,Hz,                8.67,  mV,
             8923156,Hz,                9.04,  mV,
             8938989,Hz,                9.41,  mV,
             8954822,Hz,                9.66,  mV,
             8970655,Hz,                9.84,  mV,
             8986488,Hz,                9.98,  mV,
             9002321,Hz,               10.05,  mV,
             9018154,Hz,               10.05,  mV,
             9033987,Hz,               10.03,  mV,
             9049820,Hz,                9.96,  mV,
             9065653,Hz,                9.79,  mV,
             9081486,Hz,                9.49,  mV,
             9097319,Hz,                9.17,  mV,
             9113152,Hz,                8.85,  mV,
             9128985,Hz,                8.44,  mV,
             9144818,Hz,                7.92,  mV,
             9160651,Hz,                7.47,  mV,
             9176484,Hz,                6.92,  mV,
             9192317,Hz,                6.47,  mV,
             9208150,Hz,                5.85,  mV,
             9223983,Hz,                5.29,  mV,
             9239816,Hz,                4.78,  mV,
             9255649,Hz,                4.27,  mV,
             9271482,Hz,                3.74,  mV,
             9287315,Hz,                3.33,  mV,
             9303148,Hz,                2.86,  mV,
             9318981,Hz,                2.45,  mV,
             9334814,Hz,                2.05,  mV,
             9350647,Hz,                1.75,  mV,
             9366480,Hz,                1.42,  mV,
             9382313,Hz,                1.24,  mV,
             9398146,Hz,              984.67,  uV,
             9413979,Hz,              798.22,  uV,
             9429812,Hz,              625.46,  uV,
             9445645,Hz,              511.12,  uV,
             9461478,Hz,              393.07,  uV,
             9477311,Hz,              312.35,  uV,
             9493144,Hz,              233.56,  uV,
             9508977,Hz,              169.90,  uV,
             9524810,Hz,              147.40,  uV,
             9540643,Hz,              104.97,  uV,
             9556476,Hz,               77.28,  uV,
             9572309,Hz,               71.92,  uV,
             9588142,Hz,               53.87,  uV,
             9603975,Hz,               36.68,  uV,
             9619808,Hz,               21.37,  uV,
             9635641,Hz,               19.50,  uV,
             9651474,Hz,               39.46,  uV,
             9667307,Hz,               41.44,  uV,
             9683140,Hz,               34.25,  uV,
             9698973,Hz,               40.01,  uV,
             9714806,Hz,               56.48,  uV,
             9730639,Hz,               65.41,  uV,
             9746472,Hz,               65.23,  uV,
             9762305,Hz,               64.59,  uV,
             9778138,Hz,               64.50,  uV,
             9793971,Hz,               56.48,  uV,
             9809804,Hz,               25.07,  uV,
             9825637,Hz,               24.06,  uV,
             9841470,Hz,               29.06,  uV,
             9857303,Hz,               33.13,  uV,
             9873136,Hz,               27.05,  uV,
             9888969,Hz,               20.90,  uV,
             9904802,Hz,               21.81,  uV,
             9920635,Hz,               19.08,  uV,
             9936468,Hz,               32.23,  uV,
             9952301,Hz,               34.00,  uV,
             9968134,Hz,               39.26,  uV,
             9983967,Hz,               43.17,  uV,
             9999800,Hz,               51.73,  uV,
