Trace1,
Freq,,Amp,,
            92279920,Hz,              -72.42, dBm,
            92315586,Hz,              -65.54, dBm,
            92351252,Hz,              -64.62, dBm,
            92386918,Hz,              -63.72, dBm,
            92422584,Hz,              -68.95, dBm,
            92458250,Hz,              -68.82, dBm,
            92493916,Hz,              -91.80, dBm,
            92529582,Hz,              -90.85, dBm,
            92565248,Hz,              -89.86, dBm,
            92600914,Hz,              -89.97, dBm,
            92636580,Hz,              -91.48, dBm,
            92672246,Hz,              -89.52, dBm,
            92707912,Hz,              -89.52, dBm,
            92743578,Hz,              -91.26, dBm,
            92779244,Hz,              -87.20, dBm,
            92814910,Hz,              -85.05, dBm,
            92850576,Hz,              -63.14, dBm,
            92886242,Hz,              -59.07, dBm,
            92921908,Hz,              -75.43, dBm,
            92957574,Hz,              -83.65, dBm,
            92993240,Hz,              -86.23, dBm,
            93028906,Hz,              -92.50, dBm,
            93064572,Hz,              -90.18, dBm,
            93100238,Hz,              -91.73, dBm,
            93135904,Hz,              -90.25, dBm,
            93171570,Hz,              -94.37, dBm,
            93207236,Hz,              -93.35, dBm,
            93242902,Hz,              -90.52, dBm,
            93278568,Hz,              -90.82, dBm,
            93314234,Hz,              -91.56, dBm,
            93349900,Hz,              -86.80, dBm,
            93385566,Hz,              -89.86, dBm,
            93421232,Hz,              -88.84, dBm,
            93456898,Hz,              -87.22, dBm,
            93492564,Hz,              -91.07, dBm,
            93528230,Hz,              -88.23, dBm,
            93563896,Hz,              -91.46, dBm,
            93599562,Hz,              -91.73, dBm,
            93635228,Hz,              -88.53, dBm,
            93670894,Hz,              -91.68, dBm,
            93706560,Hz,              -86.61, dBm,
            93742226,Hz,              -91.58, dBm,
            93777892,Hz,              -83.12, dBm,
            93813558,Hz,              -75.81, dBm,
            93849224,Hz,              -61.26, dBm,
            93884890,Hz,              -56.13, dBm,
            93920556,Hz,              -58.95, dBm,
            93956222,Hz,              -80.77, dBm,
            93991888,Hz,              -84.59, dBm,
            94027554,Hz,              -88.47, dBm,
            94063220,Hz,              -91.90, dBm,
            94098886,Hz,              -92.19, dBm,
            94134552,Hz,              -87.98, dBm,
            94170218,Hz,              -93.47, dBm,
            94205884,Hz,              -92.28, dBm,
            94241550,Hz,              -93.08, dBm,
            94277216,Hz,              -88.36, dBm,
            94312882,Hz,              -92.82, dBm,
            94348548,Hz,              -90.34, dBm,
            94384214,Hz,              -89.78, dBm,
            94419880,Hz,              -90.02, dBm,
            94455546,Hz,              -92.90, dBm,
            94491212,Hz,              -90.61, dBm,
            94526878,Hz,              -93.45, dBm,
            94562544,Hz,              -89.12, dBm,
            94598210,Hz,              -87.88, dBm,
            94633876,Hz,              -89.13, dBm,
            94669542,Hz,              -92.52, dBm,
            94705208,Hz,              -91.94, dBm,
            94740874,Hz,              -91.18, dBm,
            94776540,Hz,              -90.46, dBm,
            94812206,Hz,              -84.21, dBm,
            94847872,Hz,              -66.20, dBm,
            94883538,Hz,              -56.32, dBm,
            94919204,Hz,              -63.82, dBm,
            94954870,Hz,              -82.43, dBm,
            94990536,Hz,              -88.29, dBm,
            95026202,Hz,              -90.38, dBm,
            95061868,Hz,              -88.82, dBm,
            95097534,Hz,              -89.45, dBm,
            95133200,Hz,              -89.48, dBm,
            95168866,Hz,              -90.74, dBm,
            95204532,Hz,              -90.38, dBm,
            95240198,Hz,              -91.26, dBm,
            95275864,Hz,              -89.52, dBm,
            95311530,Hz,              -92.82, dBm,
            95347196,Hz,              -90.79, dBm,
            95382862,Hz,              -90.46, dBm,
            95418528,Hz,              -84.36, dBm,
            95454194,Hz,              -77.11, dBm,
            95489860,Hz,              -75.22, dBm,
            95525526,Hz,              -76.18, dBm,
            95561192,Hz,              -90.38, dBm,
            95596858,Hz,              -90.70, dBm,
            95632524,Hz,              -90.87, dBm,
            95668190,Hz,              -89.80, dBm,
            95703856,Hz,              -90.58, dBm,
            95739522,Hz,              -89.24, dBm,
            95775188,Hz,              -90.49, dBm,
            95810854,Hz,              -85.79, dBm,
            95846520,Hz,              -65.81, dBm,
            95882186,Hz,              -60.00, dBm,
            95917852,Hz,              -62.72, dBm,
            95953518,Hz,              -73.16, dBm,
            95989184,Hz,              -90.30, dBm,
            96024850,Hz,              -90.58, dBm,
            96060516,Hz,              -88.19, dBm,
            96096182,Hz,              -94.95, dBm,
            96131848,Hz,              -90.62, dBm,
            96167514,Hz,              -90.97, dBm,
            96203180,Hz,              -88.26, dBm,
            96238846,Hz,              -87.33, dBm,
            96274512,Hz,              -82.22, dBm,
            96310178,Hz,              -85.15, dBm,
            96345844,Hz,              -90.64, dBm,
            96381510,Hz,              -89.95, dBm,
            96417176,Hz,              -89.07, dBm,
            96452842,Hz,              -91.87, dBm,
            96488508,Hz,              -90.73, dBm,
            96524174,Hz,              -87.10, dBm,
            96559840,Hz,              -87.33, dBm,
            96595506,Hz,              -89.37, dBm,
            96631172,Hz,              -89.58, dBm,
            96666838,Hz,              -89.64, dBm,
            96702504,Hz,              -86.07, dBm,
            96738170,Hz,              -89.72, dBm,
            96773836,Hz,              -90.32, dBm,
            96809502,Hz,              -66.72, dBm,
            96845168,Hz,              -64.14, dBm,
            96880834,Hz,              -61.81, dBm,
            96916500,Hz,              -59.18, dBm,
            96952166,Hz,              -74.83, dBm,
            96987832,Hz,              -89.98, dBm,
            97023498,Hz,              -87.09, dBm,
            97059164,Hz,              -90.50, dBm,
            97094830,Hz,              -87.32, dBm,
            97130496,Hz,              -89.98, dBm,
            97166162,Hz,              -88.73, dBm,
            97201828,Hz,              -90.65, dBm,
            97237494,Hz,              -89.58, dBm,
            97273160,Hz,              -80.17, dBm,
            97308826,Hz,              -81.63, dBm,
            97344492,Hz,              -66.35, dBm,
            97380158,Hz,              -59.39, dBm,
            97415824,Hz,              -60.60, dBm,
            97451490,Hz,              -70.65, dBm,
            97487156,Hz,              -90.27, dBm,
            97522822,Hz,              -90.09, dBm,
            97558488,Hz,              -89.80, dBm,
            97594154,Hz,              -88.01, dBm,
            97629820,Hz,              -91.16, dBm,
            97665486,Hz,              -90.94, dBm,
            97701152,Hz,              -93.02, dBm,
            97736818,Hz,              -90.40, dBm,
            97772484,Hz,              -87.66, dBm,
            97808150,Hz,              -73.76, dBm,
            97843816,Hz,              -63.26, dBm,
            97879482,Hz,              -63.10, dBm,
            97915148,Hz,              -61.05, dBm,
            97950814,Hz,              -69.58, dBm,
            97986480,Hz,              -79.91, dBm,
            98022146,Hz,              -86.03, dBm,
            98057812,Hz,              -91.69, dBm,
            98093478,Hz,              -88.42, dBm,
            98129144,Hz,              -91.01, dBm,
            98164810,Hz,              -89.86, dBm,
            98200476,Hz,              -88.32, dBm,
            98236142,Hz,              -92.57, dBm,
            98271808,Hz,              -90.41, dBm,
            98307474,Hz,              -91.61, dBm,
            98343140,Hz,              -90.27, dBm,
            98378806,Hz,              -76.09, dBm,
            98414472,Hz,              -61.01, dBm,
            98450138,Hz,              -62.05, dBm,
            98485804,Hz,              -62.90, dBm,
            98521470,Hz,              -60.76, dBm,
            98557136,Hz,              -66.79, dBm,
            98592802,Hz,              -87.54, dBm,
            98628468,Hz,              -92.63, dBm,
            98664134,Hz,              -91.02, dBm,
            98699800,Hz,              -89.88, dBm,
            98735466,Hz,              -92.57, dBm,
            98771132,Hz,              -88.42, dBm,
            98806798,Hz,              -88.17, dBm,
            98842464,Hz,              -90.66, dBm,
            98878130,Hz,              -92.06, dBm,
            98913796,Hz,              -91.80, dBm,
            98949462,Hz,              -91.63, dBm,
            98985128,Hz,              -88.95, dBm,
            99020794,Hz,              -91.95, dBm,
            99056460,Hz,              -90.85, dBm,
            99092126,Hz,              -87.94, dBm,
            99127792,Hz,              -76.13, dBm,
            99163458,Hz,              -89.62, dBm,
            99199124,Hz,              -86.56, dBm,
            99234790,Hz,              -91.26, dBm,
            99270456,Hz,              -90.86, dBm,
            99306122,Hz,              -87.23, dBm,
            99341788,Hz,              -91.90, dBm,
            99377454,Hz,              -87.96, dBm,
            99413120,Hz,              -87.10, dBm,
            99448786,Hz,              -89.33, dBm,
            99484452,Hz,              -89.62, dBm,
            99520118,Hz,              -91.42, dBm,
            99555784,Hz,              -93.38, dBm,
            99591450,Hz,              -91.47, dBm,
            99627116,Hz,              -89.33, dBm,
            99662782,Hz,              -93.00, dBm,
            99698448,Hz,              -91.18, dBm,
            99734114,Hz,              -91.08, dBm,
            99769780,Hz,              -79.12, dBm,
            99805446,Hz,              -71.05, dBm,
            99841112,Hz,              -67.02, dBm,
            99876778,Hz,              -58.32, dBm,
            99912444,Hz,              -56.07, dBm,
            99948110,Hz,              -55.23, dBm,
            99983776,Hz,              -73.64, dBm,
           100019442,Hz,              -84.22, dBm,
           100055108,Hz,              -94.05, dBm,
           100090774,Hz,              -89.66, dBm,
           100126440,Hz,              -94.77, dBm,
           100162106,Hz,              -90.57, dBm,
           100197772,Hz,              -90.92, dBm,
           100233438,Hz,              -88.80, dBm,
           100269104,Hz,              -78.44, dBm,
           100304770,Hz,              -72.10, dBm,
           100340436,Hz,              -72.90, dBm,
           100376102,Hz,              -50.36, dBm,
           100411768,Hz,              -73.62, dBm,
           100447434,Hz,              -73.57, dBm,
           100483100,Hz,              -88.82, dBm,
           100518766,Hz,              -90.61, dBm,
           100554432,Hz,              -92.11, dBm,
           100590098,Hz,              -92.42, dBm,
           100625764,Hz,              -88.48, dBm,
           100661430,Hz,              -90.03, dBm,
           100697096,Hz,              -90.49, dBm,
           100732762,Hz,              -91.38, dBm,
           100768428,Hz,              -89.71, dBm,
           100804094,Hz,              -87.24, dBm,
           100839760,Hz,              -82.51, dBm,
           100875426,Hz,              -58.34, dBm,
           100911092,Hz,              -59.16, dBm,
           100946758,Hz,              -75.43, dBm,
           100982424,Hz,              -87.81, dBm,
           101018090,Hz,              -89.98, dBm,
           101053756,Hz,              -91.71, dBm,
           101089422,Hz,              -90.74, dBm,
           101125088,Hz,              -92.06, dBm,
           101160754,Hz,              -93.18, dBm,
           101196420,Hz,              -91.70, dBm,
           101232086,Hz,              -89.07, dBm,
           101267752,Hz,              -89.81, dBm,
           101303418,Hz,              -89.91, dBm,
           101339084,Hz,              -92.28, dBm,
           101374750,Hz,              -91.04, dBm,
           101410416,Hz,              -90.65, dBm,
           101446082,Hz,              -91.64, dBm,
           101481748,Hz,              -89.78, dBm,
           101517414,Hz,              -90.35, dBm,
           101553080,Hz,              -93.83, dBm,
           101588746,Hz,              -89.26, dBm,
           101624412,Hz,              -88.84, dBm,
           101660078,Hz,              -91.31, dBm,
           101695744,Hz,              -90.39, dBm,
           101731410,Hz,              -90.36, dBm,
           101767076,Hz,              -91.93, dBm,
           101802742,Hz,              -73.11, dBm,
           101838408,Hz,              -59.04, dBm,
           101874074,Hz,              -57.80, dBm,
           101909740,Hz,              -58.24, dBm,
           101945406,Hz,              -71.16, dBm,
           101981072,Hz,              -90.10, dBm,
           102016738,Hz,              -91.89, dBm,
           102052404,Hz,              -91.47, dBm,
           102088070,Hz,              -93.15, dBm,
           102123736,Hz,              -90.69, dBm,
           102159402,Hz,              -90.20, dBm,
           102195068,Hz,              -89.42, dBm,
           102230734,Hz,              -87.81, dBm,
           102266400,Hz,              -89.24, dBm,
           102302066,Hz,              -88.92, dBm,
           102337732,Hz,              -90.46, dBm,
           102373398,Hz,              -90.67, dBm,
           102409064,Hz,              -92.38, dBm,
           102444730,Hz,              -88.02, dBm,
           102480396,Hz,              -92.38, dBm,
           102516062,Hz,              -89.61, dBm,
           102551728,Hz,              -90.63, dBm,
           102587394,Hz,              -89.88, dBm,
           102623060,Hz,              -87.19, dBm,
           102658726,Hz,              -89.15, dBm,
           102694392,Hz,              -92.10, dBm,
           102730058,Hz,              -88.83, dBm,
           102765724,Hz,              -92.26, dBm,
           102801390,Hz,              -80.33, dBm,
           102837056,Hz,              -51.56, dBm,
           102872722,Hz,              -65.50, dBm,
           102908388,Hz,              -71.69, dBm,
           102944054,Hz,              -89.87, dBm,
           102979720,Hz,              -88.25, dBm,
           103015386,Hz,              -90.66, dBm,
           103051052,Hz,              -88.43, dBm,
           103086718,Hz,              -90.36, dBm,
           103122384,Hz,              -88.89, dBm,
           103158050,Hz,              -88.45, dBm,
           103193716,Hz,              -90.83, dBm,
           103229382,Hz,              -89.57, dBm,
           103265048,Hz,              -91.03, dBm,
           103300714,Hz,              -89.94, dBm,
           103336380,Hz,              -87.95, dBm,
           103372046,Hz,              -89.72, dBm,
           103407712,Hz,              -91.84, dBm,
           103443378,Hz,              -88.22, dBm,
           103479044,Hz,              -91.72, dBm,
           103514710,Hz,              -89.72, dBm,
           103550376,Hz,              -90.05, dBm,
           103586042,Hz,              -92.82, dBm,
           103621708,Hz,              -91.10, dBm,
           103657374,Hz,              -90.18, dBm,
           103693040,Hz,              -91.79, dBm,
           103728706,Hz,              -88.45, dBm,
           103764372,Hz,              -87.34, dBm,
           103800038,Hz,              -75.30, dBm,
           103835704,Hz,              -59.56, dBm,
           103871370,Hz,              -42.52, dBm,
           103907036,Hz,              -45.22, dBm,
           103942702,Hz,              -57.35, dBm,
           103978368,Hz,              -77.62, dBm,
           104014034,Hz,              -88.94, dBm,
           104049700,Hz,              -89.15, dBm,
           104085366,Hz,              -87.42, dBm,
           104121032,Hz,              -86.99, dBm,
           104156698,Hz,              -88.64, dBm,
           104192364,Hz,              -89.12, dBm,
           104228030,Hz,              -88.20, dBm,
           104263696,Hz,              -70.46, dBm,
           104299362,Hz,              -54.20, dBm,
           104335028,Hz,              -48.67, dBm,
           104370694,Hz,              -51.77, dBm,
           104406360,Hz,              -50.06, dBm,
           104442026,Hz,              -62.04, dBm,
           104477692,Hz,              -69.18, dBm,
           104513358,Hz,              -71.14, dBm,
           104549024,Hz,              -88.54, dBm,
           104584690,Hz,              -91.81, dBm,
           104620356,Hz,              -90.64, dBm,
           104656022,Hz,              -93.86, dBm,
           104691688,Hz,              -93.37, dBm,
           104727354,Hz,              -90.89, dBm,
           104763020,Hz,              -90.15, dBm,
           104798686,Hz,              -90.14, dBm,
           104834352,Hz,              -68.86, dBm,
           104870018,Hz,              -56.54, dBm,
           104905684,Hz,              -50.76, dBm,
           104941350,Hz,              -77.50, dBm,
           104977016,Hz,              -86.27, dBm,
           105012682,Hz,              -89.05, dBm,
           105048348,Hz,              -90.22, dBm,
           105084014,Hz,              -88.78, dBm,
           105119680,Hz,              -89.60, dBm,
           105155346,Hz,              -91.50, dBm,
           105191012,Hz,              -90.90, dBm,
           105226678,Hz,              -87.67, dBm,
           105262344,Hz,              -85.52, dBm,
           105298010,Hz,              -75.22, dBm,
           105333676,Hz,              -62.29, dBm,
           105369342,Hz,              -58.10, dBm,
           105405008,Hz,              -60.45, dBm,
           105440674,Hz,              -61.52, dBm,
           105476340,Hz,              -77.02, dBm,
           105512006,Hz,              -90.68, dBm,
           105547672,Hz,              -91.08, dBm,
           105583338,Hz,              -88.77, dBm,
           105619004,Hz,              -90.23, dBm,
           105654670,Hz,              -87.89, dBm,
           105690336,Hz,              -85.96, dBm,
           105726002,Hz,              -83.20, dBm,
           105761668,Hz,              -73.55, dBm,
           105797334,Hz,              -55.95, dBm,
           105833000,Hz,              -49.48, dBm,
           105868666,Hz,              -53.73, dBm,
           105904332,Hz,              -61.91, dBm,
           105939998,Hz,              -73.76, dBm,
           105975664,Hz,              -75.48, dBm,
           106011330,Hz,              -89.63, dBm,
           106046996,Hz,              -86.41, dBm,
           106082662,Hz,              -93.80, dBm,
           106118328,Hz,              -90.21, dBm,
           106153994,Hz,              -89.70, dBm,
           106189660,Hz,              -90.35, dBm,
           106225326,Hz,              -87.55, dBm,
           106260992,Hz,              -87.78, dBm,
           106296658,Hz,              -90.48, dBm,
           106332324,Hz,              -88.13, dBm,
           106367990,Hz,              -90.35, dBm,
           106403656,Hz,              -85.72, dBm,
           106439322,Hz,              -91.17, dBm,
           106474988,Hz,              -89.13, dBm,
           106510654,Hz,              -89.97, dBm,
           106546320,Hz,              -90.38, dBm,
           106581986,Hz,              -88.50, dBm,
           106617652,Hz,              -91.95, dBm,
           106653318,Hz,              -91.13, dBm,
           106688984,Hz,              -87.20, dBm,
           106724650,Hz,              -89.90, dBm,
           106760316,Hz,              -92.47, dBm,
           106795982,Hz,              -79.77, dBm,
           106831648,Hz,              -67.62, dBm,
           106867314,Hz,              -58.62, dBm,
           106902980,Hz,              -58.35, dBm,
           106938646,Hz,              -70.44, dBm,
           106974312,Hz,              -80.43, dBm,
           107009978,Hz,              -90.83, dBm,
           107045644,Hz,              -90.17, dBm,
           107081310,Hz,              -88.43, dBm,
           107116976,Hz,              -90.58, dBm,
           107152642,Hz,              -88.31, dBm,
           107188308,Hz,              -90.50, dBm,
           107223974,Hz,              -88.40, dBm,
           107259640,Hz,              -88.75, dBm,
           107295306,Hz,              -92.81, dBm,
           107330972,Hz,              -91.11, dBm,
           107366638,Hz,              -89.82, dBm,
           107402304,Hz,              -89.74, dBm,
           107437970,Hz,              -89.17, dBm,
           107473636,Hz,              -91.11, dBm,
           107509302,Hz,              -86.67, dBm,
           107544968,Hz,              -86.53, dBm,
           107580634,Hz,              -91.30, dBm,
           107616300,Hz,              -90.61, dBm,
           107651966,Hz,              -91.04, dBm,
           107687632,Hz,              -90.16, dBm,
           107723298,Hz,              -90.50, dBm,
           107758964,Hz,              -88.12, dBm,
           107794630,Hz,              -82.78, dBm,
           107830296,Hz,              -83.23, dBm,
           107865962,Hz,              -60.63, dBm,
           107901628,Hz,              -72.52, dBm,
           107937294,Hz,              -90.29, dBm,
           107972960,Hz,              -86.99, dBm,
           108008626,Hz,              -90.39, dBm,
           108044292,Hz,              -88.17, dBm,
           108079958,Hz,              -90.54, dBm,
           108115624,Hz,              -88.65, dBm,
           108151290,Hz,              -90.85, dBm,
           108186956,Hz,              -92.46, dBm,
           108222622,Hz,              -88.07, dBm,
           108258288,Hz,              -90.86, dBm,
           108293954,Hz,              -90.69, dBm,
           108329620,Hz,              -92.12, dBm,
           108365286,Hz,              -90.55, dBm,
           108400952,Hz,              -88.30, dBm,
           108436618,Hz,              -92.66, dBm,
           108472284,Hz,              -93.37, dBm,
           108507950,Hz,              -90.19, dBm,
           108543616,Hz,              -87.13, dBm,
           108579282,Hz,              -92.27, dBm,
           108614948,Hz,              -90.92, dBm,
           108650614,Hz,              -91.63, dBm,
           108686280,Hz,              -91.94, dBm,
           108721946,Hz,              -91.78, dBm,
           108757612,Hz,              -89.62, dBm,
           108793278,Hz,              -89.35, dBm,
           108828944,Hz,              -90.50, dBm,
           108864610,Hz,              -88.25, dBm,
           108900276,Hz,              -89.23, dBm,
           108935942,Hz,              -92.01, dBm,
           108971608,Hz,              -90.04, dBm,
           109007274,Hz,              -93.09, dBm,
           109042940,Hz,              -90.54, dBm,
           109078606,Hz,              -87.98, dBm,
           109114272,Hz,              -87.94, dBm,
           109149938,Hz,              -88.91, dBm,
           109185604,Hz,              -88.81, dBm,
           109221270,Hz,              -91.17, dBm,
           109256936,Hz,              -91.57, dBm,
           109292602,Hz,              -92.44, dBm,
           109328268,Hz,              -89.59, dBm,
           109363934,Hz,              -89.88, dBm,
           109399600,Hz,              -86.46, dBm,
