Trace1,
Freq,,Amp,,
             2083300,Hz,              -75.86, dBm,
             2099133,Hz,              -70.60, dBm,
             2114966,Hz,              -70.45, dBm,
             2130799,Hz,              -72.38, dBm,
             2146632,Hz,              -73.96, dBm,
             2162465,Hz,              -76.61, dBm,
             2178298,Hz,              -71.80, dBm,
             2194131,Hz,              -71.36, dBm,
             2209964,Hz,              -72.67, dBm,
             2225797,Hz,              -68.98, dBm,
             2241630,Hz,              -69.08, dBm,
             2257463,Hz,              -68.39, dBm,
             2273296,Hz,              -69.69, dBm,
             2289129,Hz,              -70.88, dBm,
             2304962,Hz,              -70.98, dBm,
             2320795,Hz,              -66.92, dBm,
             2336628,Hz,              -64.83, dBm,
             2352461,Hz,              -65.96, dBm,
             2368294,Hz,              -68.50, dBm,
             2384127,Hz,              -68.65, dBm,
             2399960,Hz,              -67.40, dBm,
             2415793,Hz,              -67.19, dBm,
             2431626,Hz,              -66.55, dBm,
             2447459,Hz,              -63.32, dBm,
             2463292,Hz,              -61.08, dBm,
             2479125,Hz,              -57.63, dBm,
             2494958,Hz,              -55.49, dBm,
             2510791,Hz,              -53.25, dBm,
             2526624,Hz,              -51.18, dBm,
             2542457,Hz,              -48.40, dBm,
             2558290,Hz,              -46.13, dBm,
             2574123,Hz,              -43.98, dBm,
             2589956,Hz,              -42.04, dBm,
             2605789,Hz,              -39.98, dBm,
             2621622,Hz,              -38.27, dBm,
             2637455,Hz,              -36.28, dBm,
             2653288,Hz,              -34.75, dBm,
             2669121,Hz,              -33.00, dBm,
             2684954,Hz,              -31.32, dBm,
             2700787,Hz,              -30.05, dBm,
             2716620,Hz,              -28.46, dBm,
             2732453,Hz,              -27.33, dBm,
             2748286,Hz,              -26.12, dBm,
             2764119,Hz,              -25.02, dBm,
             2779952,Hz,              -23.97, dBm,
             2795785,Hz,              -23.00, dBm,
             2811618,Hz,              -22.09, dBm,
             2827451,Hz,              -21.32, dBm,
             2843284,Hz,              -20.58, dBm,
             2859117,Hz,              -19.96, dBm,
             2874950,Hz,              -19.29, dBm,
             2890783,Hz,              -18.79, dBm,
             2906616,Hz,              -18.33, dBm,
             2922449,Hz,              -17.98, dBm,
             2938282,Hz,              -17.64, dBm,
             2954115,Hz,              -17.40, dBm,
             2969948,Hz,              -17.21, dBm,
             2985781,Hz,              -17.10, dBm,
             3001614,Hz,              -17.03, dBm,
             3017447,Hz,              -17.03, dBm,
             3033280,Hz,              -17.04, dBm,
             3049113,Hz,              -17.12, dBm,
             3064946,Hz,              -17.25, dBm,
             3080779,Hz,              -17.48, dBm,
             3096612,Hz,              -17.76, dBm,
             3112445,Hz,              -18.12, dBm,
             3128278,Hz,              -18.46, dBm,
             3144111,Hz,              -19.01, dBm,
             3159944,Hz,              -19.55, dBm,
             3175777,Hz,              -20.25, dBm,
             3191610,Hz,              -20.80, dBm,
             3207443,Hz,              -21.66, dBm,
             3223276,Hz,              -22.53, dBm,
             3239109,Hz,              -23.38, dBm,
             3254942,Hz,              -24.35, dBm,
             3270775,Hz,              -25.66, dBm,
             3286608,Hz,              -26.66, dBm,
             3302441,Hz,              -27.87, dBm,
             3318274,Hz,              -29.16, dBm,
             3334107,Hz,              -30.60, dBm,
             3349940,Hz,              -32.11, dBm,
             3365773,Hz,              -33.81, dBm,
             3381606,Hz,              -35.38, dBm,
             3397439,Hz,              -37.14, dBm,
             3413272,Hz,              -38.73, dBm,
             3429105,Hz,              -40.88, dBm,
             3444938,Hz,              -43.12, dBm,
             3460771,Hz,              -44.70, dBm,
             3476604,Hz,              -47.28, dBm,
             3492437,Hz,              -49.79, dBm,
             3508270,Hz,              -51.27, dBm,
             3524103,Hz,              -54.14, dBm,
             3539936,Hz,              -56.91, dBm,
             3555769,Hz,              -59.09, dBm,
             3571602,Hz,              -62.17, dBm,
             3587435,Hz,              -64.40, dBm,
             3603268,Hz,              -66.47, dBm,
             3619101,Hz,              -70.56, dBm,
             3634934,Hz,              -68.66, dBm,
             3650767,Hz,              -67.14, dBm,
             3666600,Hz,              -67.22, dBm,
             3682433,Hz,              -68.66, dBm,
             3698266,Hz,              -71.53, dBm,
             3714099,Hz,              -77.58, dBm,
             3729932,Hz,              -80.41, dBm,
             3745765,Hz,              -77.57, dBm,
             3761598,Hz,              -77.64, dBm,
             3777431,Hz,              -81.01, dBm,
             3793264,Hz,              -77.39, dBm,
             3809097,Hz,              -77.39, dBm,
             3824930,Hz,              -76.50, dBm,
             3840763,Hz,              -69.52, dBm,
             3856596,Hz,              -67.94, dBm,
             3872429,Hz,              -69.11, dBm,
             3888262,Hz,              -74.14, dBm,
             3904095,Hz,              -74.81, dBm,
             3919928,Hz,              -73.29, dBm,
             3935761,Hz,              -72.42, dBm,
             3951594,Hz,              -74.85, dBm,
             3967427,Hz,              -76.39, dBm,
             3983260,Hz,              -76.84, dBm,
             3999093,Hz,              -75.53, dBm,
             4014926,Hz,              -78.34, dBm,
             4030759,Hz,              -85.75, dBm,
             4046592,Hz,              -84.67, dBm,
             4062425,Hz,              -82.90, dBm,
             4078258,Hz,              -77.69, dBm,
             4094091,Hz,              -72.37, dBm,
             4109924,Hz,              -72.53, dBm,
             4125757,Hz,              -74.34, dBm,
             4141590,Hz,              -73.79, dBm,
             4157423,Hz,              -74.89, dBm,
             4173256,Hz,              -80.82, dBm,
             4189089,Hz,              -78.44, dBm,
             4204922,Hz,              -74.18, dBm,
             4220755,Hz,              -72.73, dBm,
             4236588,Hz,              -73.86, dBm,
             4252421,Hz,              -70.64, dBm,
             4268254,Hz,              -71.16, dBm,
             4284087,Hz,              -76.14, dBm,
             4299920,Hz,              -77.34, dBm,
             4315753,Hz,              -71.67, dBm,
             4331586,Hz,              -71.42, dBm,
             4347419,Hz,              -72.34, dBm,
             4363252,Hz,              -77.27, dBm,
             4379085,Hz,              -76.25, dBm,
             4394918,Hz,              -71.59, dBm,
             4410751,Hz,              -69.81, dBm,
             4426584,Hz,              -70.12, dBm,
             4442417,Hz,              -67.35, dBm,
             4458250,Hz,              -65.67, dBm,
             4474083,Hz,              -64.24, dBm,
             4489916,Hz,              -61.16, dBm,
             4505749,Hz,              -58.70, dBm,
             4521582,Hz,              -55.87, dBm,
             4537415,Hz,              -53.63, dBm,
             4553248,Hz,              -51.64, dBm,
             4569081,Hz,              -49.31, dBm,
             4584914,Hz,              -47.19, dBm,
             4600747,Hz,              -45.27, dBm,
             4616580,Hz,              -43.28, dBm,
             4632413,Hz,              -41.52, dBm,
             4648246,Hz,              -39.85, dBm,
             4664079,Hz,              -38.20, dBm,
             4679912,Hz,              -36.38, dBm,
             4695745,Hz,              -34.96, dBm,
             4711578,Hz,              -33.69, dBm,
             4727411,Hz,              -32.44, dBm,
             4743244,Hz,              -31.04, dBm,
             4759077,Hz,              -30.04, dBm,
             4774910,Hz,              -28.89, dBm,
             4790743,Hz,              -27.83, dBm,
             4806576,Hz,              -26.92, dBm,
             4822409,Hz,              -26.18, dBm,
             4838242,Hz,              -25.34, dBm,
             4854075,Hz,              -24.73, dBm,
             4869908,Hz,              -24.09, dBm,
             4885741,Hz,              -23.53, dBm,
             4901574,Hz,              -23.00, dBm,
             4917407,Hz,              -22.62, dBm,
             4933240,Hz,              -22.22, dBm,
             4949073,Hz,              -21.98, dBm,
             4964906,Hz,              -21.77, dBm,
             4980739,Hz,              -21.62, dBm,
             4996572,Hz,              -21.55, dBm,
             5012405,Hz,              -21.52, dBm,
             5028238,Hz,              -21.52, dBm,
             5044071,Hz,              -21.57, dBm,
             5059904,Hz,              -21.70, dBm,
             5075737,Hz,              -21.90, dBm,
             5091570,Hz,              -22.12, dBm,
             5107403,Hz,              -22.46, dBm,
             5123236,Hz,              -22.83, dBm,
             5139069,Hz,              -23.29, dBm,
             5154902,Hz,              -23.77, dBm,
             5170735,Hz,              -24.40, dBm,
             5186568,Hz,              -25.01, dBm,
             5202401,Hz,              -25.84, dBm,
             5218234,Hz,              -26.76, dBm,
             5234067,Hz,              -27.58, dBm,
             5249900,Hz,              -28.58, dBm,
             5265733,Hz,              -29.58, dBm,
             5281566,Hz,              -30.73, dBm,
             5297399,Hz,              -31.93, dBm,
             5313232,Hz,              -33.37, dBm,
             5329065,Hz,              -34.52, dBm,
             5344898,Hz,              -36.22, dBm,
             5360731,Hz,              -37.66, dBm,
             5376564,Hz,              -39.24, dBm,
             5392397,Hz,              -40.95, dBm,
             5408230,Hz,              -42.82, dBm,
             5424063,Hz,              -44.58, dBm,
             5439896,Hz,              -46.94, dBm,
             5455729,Hz,              -48.61, dBm,
             5471562,Hz,              -51.02, dBm,
             5487395,Hz,              -52.89, dBm,
             5503228,Hz,              -55.27, dBm,
             5519061,Hz,              -58.02, dBm,
             5534894,Hz,              -60.34, dBm,
             5550727,Hz,              -62.54, dBm,
             5566560,Hz,              -65.14, dBm,
             5582393,Hz,              -69.62, dBm,
             5598226,Hz,              -69.84, dBm,
             5614059,Hz,              -72.66, dBm,
             5629892,Hz,              -76.31, dBm,
             5645725,Hz,              -73.79, dBm,
             5661558,Hz,              -71.87, dBm,
             5677391,Hz,              -70.49, dBm,
             5693224,Hz,              -71.40, dBm,
             5709057,Hz,              -75.24, dBm,
             5724890,Hz,              -73.69, dBm,
             5740723,Hz,              -73.83, dBm,
             5756556,Hz,              -76.16, dBm,
             5772389,Hz,              -74.44, dBm,
             5788222,Hz,              -72.33, dBm,
             5804055,Hz,              -71.95, dBm,
             5819888,Hz,              -72.18, dBm,
             5835721,Hz,              -74.35, dBm,
             5851554,Hz,              -75.74, dBm,
             5867387,Hz,              -75.02, dBm,
             5883220,Hz,              -76.92, dBm,
             5899053,Hz,              -78.01, dBm,
             5914886,Hz,              -75.88, dBm,
             5930719,Hz,              -76.02, dBm,
             5946552,Hz,              -75.12, dBm,
             5962385,Hz,              -74.69, dBm,
             5978218,Hz,              -77.88, dBm,
             5994051,Hz,              -72.14, dBm,
             6009884,Hz,              -69.98, dBm,
             6025717,Hz,              -70.37, dBm,
             6041550,Hz,              -76.48, dBm,
             6057383,Hz,              -73.23, dBm,
             6073216,Hz,              -73.10, dBm,
             6089049,Hz,              -76.80, dBm,
             6104882,Hz,              -81.83, dBm,
             6120715,Hz,              -81.83, dBm,
             6136548,Hz,              -80.01, dBm,
             6152381,Hz,              -76.21, dBm,
             6168214,Hz,              -73.24, dBm,
             6184047,Hz,              -73.62, dBm,
             6199880,Hz,              -74.69, dBm,
             6215713,Hz,              -73.10, dBm,
             6231546,Hz,              -73.45, dBm,
             6247379,Hz,              -77.49, dBm,
             6263212,Hz,              -77.99, dBm,
             6279045,Hz,              -78.06, dBm,
             6294878,Hz,              -72.74, dBm,
             6310711,Hz,              -72.00, dBm,
             6326544,Hz,              -71.48, dBm,
             6342377,Hz,              -70.06, dBm,
             6358210,Hz,              -72.11, dBm,
             6374043,Hz,              -75.54, dBm,
             6389876,Hz,              -76.95, dBm,
             6405709,Hz,              -74.19, dBm,
             6421542,Hz,              -69.83, dBm,
             6437375,Hz,              -69.12, dBm,
             6453208,Hz,              -68.55, dBm,
             6469041,Hz,              -66.88, dBm,
             6484874,Hz,              -64.81, dBm,
             6500707,Hz,              -61.38, dBm,
             6516540,Hz,              -59.61, dBm,
             6532373,Hz,              -57.69, dBm,
             6548206,Hz,              -54.56, dBm,
             6564039,Hz,              -52.81, dBm,
             6579872,Hz,              -50.72, dBm,
             6595705,Hz,              -48.66, dBm,
             6611538,Hz,              -46.42, dBm,
             6627371,Hz,              -45.14, dBm,
             6643204,Hz,              -43.12, dBm,
             6659037,Hz,              -41.47, dBm,
             6674870,Hz,              -39.73, dBm,
             6690703,Hz,              -38.50, dBm,
             6706536,Hz,              -36.93, dBm,
             6722369,Hz,              -35.73, dBm,
             6738202,Hz,              -34.37, dBm,
             6754035,Hz,              -33.18, dBm,
             6769868,Hz,              -32.06, dBm,
             6785701,Hz,              -31.20, dBm,
             6801534,Hz,              -30.13, dBm,
             6817367,Hz,              -29.37, dBm,
             6833200,Hz,              -28.59, dBm,
             6849033,Hz,              -27.91, dBm,
             6864866,Hz,              -27.21, dBm,
             6880699,Hz,              -26.72, dBm,
             6896532,Hz,              -26.19, dBm,
             6912365,Hz,              -25.82, dBm,
             6928198,Hz,              -25.42, dBm,
             6944031,Hz,              -25.13, dBm,
             6959864,Hz,              -24.89, dBm,
             6975697,Hz,              -24.76, dBm,
             6991530,Hz,              -24.64, dBm,
             7007363,Hz,              -24.60, dBm,
             7023196,Hz,              -24.60, dBm,
             7039029,Hz,              -24.64, dBm,
             7054862,Hz,              -24.76, dBm,
             7070695,Hz,              -24.96, dBm,
             7086528,Hz,              -25.16, dBm,
             7102361,Hz,              -25.51, dBm,
             7118194,Hz,              -25.88, dBm,
             7134027,Hz,              -26.30, dBm,
             7149860,Hz,              -26.76, dBm,
             7165693,Hz,              -27.39, dBm,
             7181526,Hz,              -28.00, dBm,
             7197359,Hz,              -28.87, dBm,
             7213192,Hz,              -29.61, dBm,
             7229025,Hz,              -30.40, dBm,
             7244858,Hz,              -31.42, dBm,
             7260691,Hz,              -32.49, dBm,
             7276524,Hz,              -33.50, dBm,
             7292357,Hz,              -34.86, dBm,
             7308190,Hz,              -36.06, dBm,
             7324023,Hz,              -37.35, dBm,
             7339856,Hz,              -38.99, dBm,
             7355689,Hz,              -40.61, dBm,
             7371522,Hz,              -42.04, dBm,
             7387355,Hz,              -43.79, dBm,
             7403188,Hz,              -45.56, dBm,
             7419021,Hz,              -47.46, dBm,
             7434854,Hz,              -49.44, dBm,
             7450687,Hz,              -51.68, dBm,
             7466520,Hz,              -53.45, dBm,
             7482353,Hz,              -55.47, dBm,
             7498186,Hz,              -58.59, dBm,
             7514019,Hz,              -59.89, dBm,
             7529852,Hz,              -63.42, dBm,
             7545685,Hz,              -65.63, dBm,
             7561518,Hz,              -67.01, dBm,
             7577351,Hz,              -70.46, dBm,
             7593184,Hz,              -70.35, dBm,
             7609017,Hz,              -71.32, dBm,
             7624850,Hz,              -73.66, dBm,
             7640683,Hz,              -74.43, dBm,
             7656516,Hz,              -73.76, dBm,
             7672349,Hz,              -72.82, dBm,
             7688182,Hz,              -73.26, dBm,
             7704015,Hz,              -79.91, dBm,
             7719848,Hz,              -78.32, dBm,
             7735681,Hz,              -77.22, dBm,
             7751514,Hz,              -70.91, dBm,
             7767347,Hz,              -70.55, dBm,
             7783180,Hz,              -74.69, dBm,
             7799013,Hz,              -80.00, dBm,
             7814846,Hz,              -79.09, dBm,
             7830679,Hz,              -75.86, dBm,
             7846512,Hz,              -76.59, dBm,
             7862345,Hz,              -77.87, dBm,
             7878178,Hz,              -77.47, dBm,
             7894011,Hz,              -78.80, dBm,
             7909844,Hz,              -79.50, dBm,
             7925677,Hz,              -78.50, dBm,
             7941510,Hz,              -76.91, dBm,
             7957343,Hz,              -78.84, dBm,
             7973176,Hz,              -75.84, dBm,
             7989009,Hz,              -75.32, dBm,
             8004842,Hz,              -79.38, dBm,
             8020675,Hz,              -79.41, dBm,
             8036508,Hz,              -79.34, dBm,
             8052341,Hz,              -74.37, dBm,
             8068174,Hz,              -74.00, dBm,
             8084007,Hz,              -76.01, dBm,
             8099840,Hz,              -81.38, dBm,
             8115673,Hz,              -72.87, dBm,
             8131506,Hz,              -71.77, dBm,
             8147339,Hz,              -73.56, dBm,
             8163172,Hz,              -80.41, dBm,
             8179005,Hz,              -74.97, dBm,
             8194838,Hz,              -71.55, dBm,
             8210671,Hz,              -72.26, dBm,
             8226504,Hz,              -79.61, dBm,
             8242337,Hz,              -74.51, dBm,
             8258170,Hz,              -70.39, dBm,
             8274003,Hz,              -70.05, dBm,
             8289836,Hz,              -72.24, dBm,
             8305669,Hz,              -73.62, dBm,
             8321502,Hz,              -75.49, dBm,
             8337335,Hz,              -79.95, dBm,
             8353168,Hz,              -74.16, dBm,
             8369001,Hz,              -72.16, dBm,
             8384834,Hz,              -73.07, dBm,
             8400667,Hz,              -75.33, dBm,
             8416500,Hz,              -73.66, dBm,
             8432333,Hz,              -74.56, dBm,
             8448166,Hz,              -73.31, dBm,
             8463999,Hz,              -69.82, dBm,
             8479832,Hz,              -68.48, dBm,
             8495665,Hz,              -64.80, dBm,
             8511498,Hz,              -62.96, dBm,
             8527331,Hz,              -60.67, dBm,
             8543164,Hz,              -57.45, dBm,
             8558997,Hz,              -56.42, dBm,
             8574830,Hz,              -53.50, dBm,
             8590663,Hz,              -51.78, dBm,
             8606496,Hz,              -49.65, dBm,
             8622329,Hz,              -47.90, dBm,
             8638162,Hz,              -46.05, dBm,
             8653995,Hz,              -44.60, dBm,
             8669828,Hz,              -42.72, dBm,
             8685661,Hz,              -41.27, dBm,
             8701494,Hz,              -39.78, dBm,
             8717327,Hz,              -38.44, dBm,
             8733160,Hz,              -37.25, dBm,
             8748993,Hz,              -36.06, dBm,
             8764826,Hz,              -34.85, dBm,
             8780659,Hz,              -33.90, dBm,
             8796492,Hz,              -32.81, dBm,
             8812325,Hz,              -31.97, dBm,
             8828158,Hz,              -31.20, dBm,
             8843991,Hz,              -30.50, dBm,
             8859824,Hz,              -29.81, dBm,
             8875657,Hz,              -29.30, dBm,
             8891490,Hz,              -28.67, dBm,
             8907323,Hz,              -28.27, dBm,
             8923156,Hz,              -27.88, dBm,
             8938989,Hz,              -27.51, dBm,
             8954822,Hz,              -27.26, dBm,
             8970655,Hz,              -27.10, dBm,
             8986488,Hz,              -26.97, dBm,
             9002321,Hz,              -26.92, dBm,
             9018154,Hz,              -26.92, dBm,
             9033987,Hz,              -26.97, dBm,
             9049820,Hz,              -27.04, dBm,
             9065653,Hz,              -27.18, dBm,
             9081486,Hz,              -27.41, dBm,
             9097319,Hz,              -27.70, dBm,
             9113152,Hz,              -28.02, dBm,
             9128985,Hz,              -28.48, dBm,
             9144818,Hz,              -28.93, dBm,
             9160651,Hz,              -29.54, dBm,
             9176484,Hz,              -30.07, dBm,
             9192317,Hz,              -30.86, dBm,
             9208150,Hz,              -31.56, dBm,
             9223983,Hz,              -32.49, dBm,
             9239816,Hz,              -33.34, dBm,
             9255649,Hz,              -34.36, dBm,
             9271482,Hz,              -35.40, dBm,
             9287315,Hz,              -36.66, dBm,
             9303148,Hz,              -37.77, dBm,
             9318981,Hz,              -39.32, dBm,
             9334814,Hz,              -40.52, dBm,
             9350647,Hz,              -42.13, dBm,
             9366480,Hz,              -43.57, dBm,
             9382313,Hz,              -45.48, dBm,
             9398146,Hz,              -46.97, dBm,
             9413979,Hz,              -49.04, dBm,
             9429812,Hz,              -50.92, dBm,
             9445645,Hz,              -53.30, dBm,
             9461478,Hz,              -54.71, dBm,
             9477311,Hz,              -57.57, dBm,
             9493144,Hz,              -59.44, dBm,
             9508977,Hz,              -61.67, dBm,
             9524810,Hz,              -64.29, dBm,
             9540643,Hz,              -65.62, dBm,
             9556476,Hz,              -69.61, dBm,
             9572309,Hz,              -71.91, dBm,
             9588142,Hz,              -74.04, dBm,
             9603975,Hz,              -74.08, dBm,
             9619808,Hz,              -74.19, dBm,
             9635641,Hz,              -76.51, dBm,
             9651474,Hz,              -76.47, dBm,
             9667307,Hz,              -77.50, dBm,
             9683140,Hz,              -75.47, dBm,
             9698973,Hz,              -75.43, dBm,
             9714806,Hz,              -76.25, dBm,
             9730639,Hz,              -78.13, dBm,
             9746472,Hz,              -79.35, dBm,
             9762305,Hz,              -77.49, dBm,
             9778138,Hz,              -77.12, dBm,
             9793971,Hz,              -72.81, dBm,
             9809804,Hz,              -72.60, dBm,
             9825637,Hz,              -75.15, dBm,
             9841470,Hz,              -76.83, dBm,
             9857303,Hz,              -77.09, dBm,
             9873136,Hz,              -77.50, dBm,
             9888969,Hz,              -80.11, dBm,
             9904802,Hz,              -78.36, dBm,
             9920635,Hz,              -77.49, dBm,
             9936468,Hz,              -74.79, dBm,
             9952301,Hz,              -74.09, dBm,
             9968134,Hz,              -75.35, dBm,
             9983967,Hz,              -74.21, dBm,
             9999800,Hz,              -72.01, dBm,
