Trace1,
Freq,,Amp,,
             3223276,Hz,              -78.88, dBm,
             3239109,Hz,              -77.01, dBm,
             3254942,Hz,              -77.28, dBm,
             3270775,Hz,              -76.24, dBm,
             3286608,Hz,              -82.51, dBm,
             3302441,Hz,              -79.62, dBm,
             3318274,Hz,              -79.41, dBm,
             3334107,Hz,              -81.33, dBm,
             3349940,Hz,              -81.93, dBm,
             3365773,Hz,              -81.50, dBm,
             3381606,Hz,              -82.27, dBm,
             3397439,Hz,              -83.28, dBm,
             3413272,Hz,              -80.65, dBm,
             3429105,Hz,              -83.32, dBm,
             3444938,Hz,              -80.05, dBm,
             3460771,Hz,              -86.62, dBm,
             3476604,Hz,              -89.27, dBm,
             3492437,Hz,              -89.70, dBm,
             3508270,Hz,              -84.87, dBm,
             3524103,Hz,              -86.60, dBm,
             3539936,Hz,              -85.29, dBm,
             3555769,Hz,              -86.17, dBm,
             3571602,Hz,              -88.24, dBm,
             3587435,Hz,              -88.11, dBm,
             3603268,Hz,              -91.55, dBm,
             3619101,Hz,              -87.82, dBm,
             3634934,Hz,              -86.94, dBm,
             3650767,Hz,              -86.26, dBm,
             3666600,Hz,              -88.03, dBm,
             3682433,Hz,              -88.65, dBm,
             3698266,Hz,              -86.33, dBm,
             3714099,Hz,              -88.12, dBm,
             3729932,Hz,              -87.19, dBm,
             3745765,Hz,              -87.37, dBm,
             3761598,Hz,              -88.04, dBm,
             3777431,Hz,              -91.95, dBm,
             3793264,Hz,              -88.21, dBm,
             3809097,Hz,              -89.14, dBm,
             3824930,Hz,              -88.50, dBm,
             3840763,Hz,              -89.77, dBm,
             3856596,Hz,              -89.22, dBm,
             3872429,Hz,              -91.82, dBm,
             3888262,Hz,              -79.76, dBm,
             3904095,Hz,              -88.75, dBm,
             3919928,Hz,              -89.77, dBm,
             3935761,Hz,              -88.24, dBm,
             3951594,Hz,              -88.24, dBm,
             3967427,Hz,              -88.14, dBm,
             3983260,Hz,              -85.35, dBm,
             3999093,Hz,              -84.48, dBm,
             4014926,Hz,              -91.93, dBm,
             4030759,Hz,              -89.70, dBm,
             4046592,Hz,              -89.11, dBm,
             4062425,Hz,              -89.18, dBm,
             4078258,Hz,              -90.74, dBm,
             4094091,Hz,              -95.63, dBm,
             4109924,Hz,              -89.26, dBm,
             4125757,Hz,              -89.86, dBm,
             4141590,Hz,              -90.29, dBm,
             4157423,Hz,              -90.68, dBm,
             4173256,Hz,              -87.67, dBm,
             4189089,Hz,              -91.98, dBm,
             4204922,Hz,              -91.13, dBm,
             4220755,Hz,              -90.35, dBm,
             4236588,Hz,              -86.61, dBm,
             4252421,Hz,              -84.60, dBm,
             4268254,Hz,              -87.54, dBm,
             4284087,Hz,              -92.08, dBm,
             4299920,Hz,              -89.01, dBm,
             4315753,Hz,              -89.59, dBm,
             4331586,Hz,              -90.09, dBm,
             4347419,Hz,              -91.72, dBm,
             4363252,Hz,              -90.44, dBm,
             4379085,Hz,              -91.35, dBm,
             4394918,Hz,              -86.97, dBm,
             4410751,Hz,              -83.52, dBm,
             4426584,Hz,              -88.36, dBm,
             4442417,Hz,              -88.23, dBm,
             4458250,Hz,              -88.47, dBm,
             4474083,Hz,              -89.83, dBm,
             4489916,Hz,              -89.43, dBm,
             4505749,Hz,              -90.62, dBm,
             4521582,Hz,              -90.91, dBm,
             4537415,Hz,              -86.06, dBm,
             4553248,Hz,              -82.34, dBm,
             4569081,Hz,              -86.05, dBm,
             4584914,Hz,              -86.71, dBm,
             4600747,Hz,              -84.38, dBm,
             4616580,Hz,              -85.66, dBm,
             4632413,Hz,              -82.27, dBm,
             4648246,Hz,              -82.68, dBm,
             4664079,Hz,              -85.03, dBm,
             4679912,Hz,              -84.16, dBm,
             4695745,Hz,              -81.46, dBm,
             4711578,Hz,              -81.92, dBm,
             4727411,Hz,              -81.11, dBm,
             4743244,Hz,              -80.77, dBm,
             4759077,Hz,              -81.46, dBm,
             4774910,Hz,              -78.43, dBm,
             4790743,Hz,              -79.36, dBm,
             4806576,Hz,              -78.50, dBm,
             4822409,Hz,              -79.95, dBm,
             4838242,Hz,              -78.43, dBm,
             4854075,Hz,              -84.02, dBm,
             4869908,Hz,              -77.35, dBm,
             4885741,Hz,              -84.48, dBm,
             4901574,Hz,              -82.51, dBm,
             4917407,Hz,              -76.37, dBm,
             4933240,Hz,              -79.28, dBm,
             4949073,Hz,              -77.90, dBm,
             4964906,Hz,              -77.90, dBm,
             4980739,Hz,              -33.58, dBm,
             4996572,Hz,              -21.51, dBm,
             5012405,Hz,              -78.30, dBm,
             5028238,Hz,              -82.31, dBm,
             5044071,Hz,              -81.36, dBm,
             5059904,Hz,              -78.63, dBm,
             5075737,Hz,              -81.85, dBm,
             5091570,Hz,              -81.19, dBm,
             5107403,Hz,              -82.30, dBm,
             5123236,Hz,              -81.26, dBm,
             5139069,Hz,              -81.02, dBm,
             5154902,Hz,              -76.89, dBm,
             5170735,Hz,              -83.09, dBm,
             5186568,Hz,              -77.30, dBm,
             5202401,Hz,              -81.74, dBm,
             5218234,Hz,              -75.34, dBm,
             5234067,Hz,              -75.82, dBm,
             5249900,Hz,              -79.20, dBm,
             5265733,Hz,              -80.65, dBm,
             5281566,Hz,              -84.71, dBm,
             5297399,Hz,              -84.90, dBm,
             5313232,Hz,              -81.14, dBm,
             5329065,Hz,              -85.35, dBm,
             5344898,Hz,              -83.60, dBm,
             5360731,Hz,              -83.82, dBm,
             5376564,Hz,              -86.55, dBm,
             5392397,Hz,              -87.92, dBm,
             5408230,Hz,              -90.18, dBm,
             5424063,Hz,              -88.43, dBm,
             5439896,Hz,              -89.90, dBm,
             5455729,Hz,              -89.65, dBm,
             5471562,Hz,              -86.36, dBm,
             5487395,Hz,              -88.91, dBm,
             5503228,Hz,              -86.71, dBm,
             5519061,Hz,              -91.07, dBm,
             5534894,Hz,              -87.56, dBm,
             5550727,Hz,              -88.47, dBm,
             5566560,Hz,              -87.86, dBm,
             5582393,Hz,              -87.86, dBm,
             5598226,Hz,              -90.18, dBm,
             5614059,Hz,              -90.24, dBm,
             5629892,Hz,              -86.33, dBm,
             5645725,Hz,              -86.35, dBm,
             5661558,Hz,              -87.94, dBm,
             5677391,Hz,              -88.04, dBm,
             5693224,Hz,              -91.83, dBm,
             5709057,Hz,              -87.27, dBm,
             5724890,Hz,              -90.84, dBm,
             5740723,Hz,              -89.64, dBm,
             5756556,Hz,              -88.16, dBm,
             5772389,Hz,              -91.16, dBm,
             5788222,Hz,              -90.96, dBm,
             5804055,Hz,              -90.32, dBm,
             5819888,Hz,              -89.67, dBm,
             5835721,Hz,              -90.41, dBm,
             5851554,Hz,              -94.84, dBm,
             5867387,Hz,              -90.85, dBm,
             5883220,Hz,              -88.49, dBm,
             5899053,Hz,              -87.73, dBm,
             5914886,Hz,              -91.67, dBm,
             5930719,Hz,              -88.66, dBm,
             5946552,Hz,              -91.43, dBm,
             5962385,Hz,              -90.13, dBm,
             5978218,Hz,              -88.93, dBm,
             5994051,Hz,              -85.19, dBm,
             6009884,Hz,              -90.46, dBm,
             6025717,Hz,              -91.47, dBm,
             6041550,Hz,              -89.56, dBm,
             6057383,Hz,              -93.23, dBm,
             6073216,Hz,              -92.72, dBm,
             6089049,Hz,              -90.41, dBm,
             6104882,Hz,              -89.44, dBm,
             6120715,Hz,              -93.31, dBm,
             6136548,Hz,              -92.98, dBm,
             6152381,Hz,              -92.49, dBm,
             6168214,Hz,              -91.28, dBm,
             6184047,Hz,              -90.54, dBm,
             6199880,Hz,              -91.19, dBm,
             6215713,Hz,              -92.10, dBm,
             6231546,Hz,              -94.46, dBm,
             6247379,Hz,              -90.30, dBm,
             6263212,Hz,              -92.07, dBm,
             6279045,Hz,              -87.20, dBm,
             6294878,Hz,              -92.17, dBm,
             6310711,Hz,              -91.39, dBm,
             6326544,Hz,              -87.26, dBm,
             6342377,Hz,              -90.58, dBm,
             6358210,Hz,              -85.30, dBm,
             6374043,Hz,              -85.11, dBm,
             6389876,Hz,              -87.85, dBm,
             6405709,Hz,              -90.22, dBm,
             6421542,Hz,              -90.99, dBm,
             6437375,Hz,              -90.76, dBm,
             6453208,Hz,              -86.86, dBm,
             6469041,Hz,              -89.69, dBm,
             6484874,Hz,              -90.39, dBm,
             6500707,Hz,              -86.96, dBm,
             6516540,Hz,              -88.83, dBm,
             6532373,Hz,              -90.56, dBm,
             6548206,Hz,              -89.93, dBm,
             6564039,Hz,              -81.99, dBm,
             6579872,Hz,              -90.48, dBm,
             6595705,Hz,              -91.13, dBm,
             6611538,Hz,              -85.94, dBm,
             6627371,Hz,              -85.05, dBm,
             6643204,Hz,              -88.36, dBm,
             6659037,Hz,              -86.39, dBm,
             6674870,Hz,              -87.22, dBm,
             6690703,Hz,              -82.47, dBm,
             6706536,Hz,              -82.99, dBm,
             6722369,Hz,              -82.13, dBm,
             6738202,Hz,              -84.40, dBm,
             6754035,Hz,              -85.13, dBm,
             6769868,Hz,              -80.48, dBm,
             6785701,Hz,              -80.72, dBm,
             6801534,Hz,              -79.53, dBm,
             6817367,Hz,              -83.22, dBm,
             6833200,Hz,              -81.01, dBm,
             6849033,Hz,              -79.56, dBm,
             6864866,Hz,              -79.57, dBm,
             6880699,Hz,              -83.28, dBm,
             6896532,Hz,              -85.11, dBm,
             6912365,Hz,              -82.67, dBm,
             6928198,Hz,              -82.23, dBm,
             6944031,Hz,              -81.93, dBm,
             6959864,Hz,              -81.48, dBm,
             6975697,Hz,              -80.68, dBm,
             6991530,Hz,              -24.61, dBm,
             7007363,Hz,              -72.48, dBm,
             7023196,Hz,              -80.31, dBm,
             7039029,Hz,              -82.39, dBm,
             7054862,Hz,              -84.35, dBm,
             7070695,Hz,              -81.68, dBm,
             7086528,Hz,              -83.72, dBm,
             7102361,Hz,              -82.40, dBm,
             7118194,Hz,              -81.64, dBm,
             7134027,Hz,              -84.92, dBm,
             7149860,Hz,              -80.46, dBm,
             7165693,Hz,              -81.72, dBm,
             7181526,Hz,              -82.15, dBm,
             7197359,Hz,              -82.59, dBm,
             7213192,Hz,              -81.60, dBm,
             7229025,Hz,              -83.45, dBm,
             7244858,Hz,              -82.21, dBm,
             7260691,Hz,              -83.11, dBm,
             7276524,Hz,              -84.83, dBm,
             7292357,Hz,              -91.11, dBm,
             7308190,Hz,              -86.06, dBm,
             7324023,Hz,              -85.58, dBm,
             7339856,Hz,              -85.55, dBm,
             7355689,Hz,              -85.90, dBm,
             7371522,Hz,              -87.68, dBm,
             7387355,Hz,              -87.66, dBm,
             7403188,Hz,              -87.76, dBm,
             7419021,Hz,              -88.95, dBm,
             7434854,Hz,              -90.05, dBm,
             7450687,Hz,              -89.90, dBm,
             7466520,Hz,              -92.47, dBm,
             7482353,Hz,              -92.50, dBm,
             7498186,Hz,              -90.99, dBm,
             7514019,Hz,              -89.12, dBm,
             7529852,Hz,              -85.56, dBm,
             7545685,Hz,              -92.31, dBm,
             7561518,Hz,              -92.55, dBm,
             7577351,Hz,              -88.75, dBm,
             7593184,Hz,              -90.28, dBm,
             7609017,Hz,              -89.82, dBm,
             7624850,Hz,              -88.82, dBm,
             7640683,Hz,              -89.68, dBm,
             7656516,Hz,              -91.88, dBm,
             7672349,Hz,              -95.10, dBm,
             7688182,Hz,              -91.31, dBm,
             7704015,Hz,              -89.91, dBm,
             7719848,Hz,              -88.51, dBm,
             7735681,Hz,              -89.60, dBm,
             7751514,Hz,              -93.02, dBm,
             7767347,Hz,              -94.89, dBm,
             7783180,Hz,              -88.87, dBm,
             7799013,Hz,              -89.32, dBm,
             7814846,Hz,              -89.32, dBm,
             7830679,Hz,              -91.93, dBm,
             7846512,Hz,              -91.54, dBm,
             7862345,Hz,              -91.05, dBm,
             7878178,Hz,              -93.67, dBm,
             7894011,Hz,              -83.47, dBm,
             7909844,Hz,              -93.64, dBm,
             7925677,Hz,              -89.87, dBm,
             7941510,Hz,              -92.43, dBm,
             7957343,Hz,              -90.95, dBm,
             7973176,Hz,              -89.56, dBm,
             7989009,Hz,              -89.30, dBm,
             8004842,Hz,              -91.99, dBm,
             8020675,Hz,              -90.71, dBm,
             8036508,Hz,              -88.92, dBm,
             8052341,Hz,              -93.00, dBm,
             8068174,Hz,              -89.81, dBm,
             8084007,Hz,              -90.58, dBm,
             8099840,Hz,              -88.13, dBm,
             8115673,Hz,              -93.86, dBm,
             8131506,Hz,              -90.67, dBm,
             8147339,Hz,              -91.14, dBm,
             8163172,Hz,              -86.71, dBm,
             8179005,Hz,              -90.23, dBm,
             8194838,Hz,              -92.47, dBm,
             8210671,Hz,              -86.79, dBm,
             8226504,Hz,              -90.96, dBm,
             8242337,Hz,              -90.96, dBm,
             8258170,Hz,              -93.61, dBm,
             8274003,Hz,              -91.60, dBm,
             8289836,Hz,              -93.84, dBm,
             8305669,Hz,              -92.82, dBm,
             8321502,Hz,              -92.89, dBm,
             8337335,Hz,              -90.64, dBm,
             8353168,Hz,              -90.35, dBm,
             8369001,Hz,              -90.70, dBm,
             8384834,Hz,              -91.46, dBm,
             8400667,Hz,              -92.30, dBm,
             8416500,Hz,              -91.77, dBm,
             8432333,Hz,              -91.62, dBm,
             8448166,Hz,              -91.80, dBm,
             8463999,Hz,              -91.71, dBm,
             8479832,Hz,              -91.54, dBm,
             8495665,Hz,              -90.69, dBm,
             8511498,Hz,              -88.97, dBm,
             8527331,Hz,              -87.31, dBm,
             8543164,Hz,              -89.17, dBm,
             8558997,Hz,              -83.38, dBm,
             8574830,Hz,              -88.57, dBm,
             8590663,Hz,              -91.23, dBm,
             8606496,Hz,              -87.88, dBm,
             8622329,Hz,              -86.90, dBm,
             8638162,Hz,              -88.88, dBm,
             8653995,Hz,              -88.99, dBm,
             8669828,Hz,              -89.28, dBm,
             8685661,Hz,              -86.68, dBm,
             8701494,Hz,              -85.55, dBm,
             8717327,Hz,              -85.82, dBm,
             8733160,Hz,              -86.88, dBm,
             8748993,Hz,              -86.26, dBm,
             8764826,Hz,              -84.90, dBm,
             8780659,Hz,              -83.29, dBm,
             8796492,Hz,              -86.13, dBm,
             8812325,Hz,              -79.57, dBm,
             8828158,Hz,              -81.15, dBm,
             8843991,Hz,              -83.79, dBm,
             8859824,Hz,              -86.52, dBm,
             8875657,Hz,              -85.53, dBm,
             8891490,Hz,              -84.14, dBm,
             8907323,Hz,              -86.11, dBm,
             8923156,Hz,              -85.36, dBm,
             8938989,Hz,              -81.76, dBm,
             8954822,Hz,              -84.65, dBm,
             8970655,Hz,              -86.59, dBm,
             8986488,Hz,              -26.95, dBm,
             9002321,Hz,              -31.18, dBm,
             9018154,Hz,              -84.48, dBm,
             9033987,Hz,              -83.19, dBm,
             9049820,Hz,              -86.13, dBm,
             9065653,Hz,              -81.45, dBm,
             9081486,Hz,              -86.55, dBm,
             9097319,Hz,              -82.09, dBm,
             9113152,Hz,              -87.25, dBm,
             9128985,Hz,              -85.41, dBm,
             9144818,Hz,              -86.75, dBm,
             9160651,Hz,              -84.30, dBm,
             9176484,Hz,              -85.76, dBm,
             9192317,Hz,              -85.87, dBm,
             9208150,Hz,              -85.99, dBm,
             9223983,Hz,              -88.17, dBm,
             9239816,Hz,              -81.92, dBm,
             9255649,Hz,              -82.16, dBm,
             9271482,Hz,              -87.41, dBm,
             9287315,Hz,              -86.52, dBm,
             9303148,Hz,              -88.54, dBm,
             9318981,Hz,              -88.36, dBm,
             9334814,Hz,              -88.40, dBm,
             9350647,Hz,              -88.08, dBm,
             9366480,Hz,              -89.11, dBm,
             9382313,Hz,              -89.07, dBm,
             9398146,Hz,              -91.84, dBm,
             9413979,Hz,              -90.66, dBm,
             9429812,Hz,              -91.07, dBm,
             9445645,Hz,              -92.51, dBm,
             9461478,Hz,              -91.64, dBm,
             9477311,Hz,              -88.67, dBm,
             9493144,Hz,              -89.60, dBm,
             9508977,Hz,              -91.56, dBm,
             9524810,Hz,              -89.22, dBm,
             9540643,Hz,              -88.35, dBm,
             9556476,Hz,              -91.45, dBm,
             9572309,Hz,              -88.54, dBm,
             9588142,Hz,              -89.41, dBm,
             9603975,Hz,              -91.81, dBm,
             9619808,Hz,              -92.28, dBm,
             9635641,Hz,              -92.03, dBm,
             9651474,Hz,              -90.72, dBm,
             9667307,Hz,              -93.25, dBm,
             9683140,Hz,              -91.91, dBm,
             9698973,Hz,              -93.44, dBm,
             9714806,Hz,              -95.07, dBm,
             9730639,Hz,              -90.65, dBm,
             9746472,Hz,              -95.99, dBm,
             9762305,Hz,              -91.60, dBm,
             9778138,Hz,              -94.09, dBm,
             9793971,Hz,              -93.45, dBm,
             9809804,Hz,              -92.53, dBm,
             9825637,Hz,              -93.75, dBm,
             9841470,Hz,              -94.66, dBm,
             9857303,Hz,              -91.43, dBm,
             9873136,Hz,              -89.42, dBm,
             9888969,Hz,              -84.44, dBm,
             9904802,Hz,              -94.10, dBm,
             9920635,Hz,              -90.14, dBm,
             9936468,Hz,              -91.36, dBm,
             9952301,Hz,              -88.72, dBm,
             9968134,Hz,              -89.95, dBm,
             9983967,Hz,              -88.00, dBm,
             9999800,Hz,              -87.64, dBm,
