Trace1,
Freq,,Amp,,
             3286608,Hz,               34.83,  uV,
             3302441,Hz,               16.35,  uV,
             3318274,Hz,               40.93,  uV,
             3334107,Hz,               24.40,  uV,
             3349940,Hz,               19.96,  uV,
             3365773,Hz,               24.52,  uV,
             3381606,Hz,               20.71,  uV,
             3397439,Hz,               14.81,  uV,
             3413272,Hz,               17.81,  uV,
             3429105,Hz,               12.28,  uV,
             3444938,Hz,               11.11,  uV,
             3460771,Hz,               11.09,  uV,
             3476604,Hz,                9.38,  uV,
             3492437,Hz,                9.46,  uV,
             3508270,Hz,                8.34,  uV,
             3524103,Hz,               12.12,  uV,
             3539936,Hz,               13.86,  uV,
             3555769,Hz,               12.24,  uV,
             3571602,Hz,                7.25,  uV,
             3587435,Hz,               10.51,  uV,
             3603268,Hz,               13.19,  uV,
             3619101,Hz,                8.29,  uV,
             3634934,Hz,               10.01,  uV,
             3650767,Hz,               11.03,  uV,
             3666600,Hz,                7.16,  uV,
             3682433,Hz,               10.36,  uV,
             3698266,Hz,                5.85,  uV,
             3714099,Hz,                6.84,  uV,
             3729932,Hz,                7.46,  uV,
             3745765,Hz,               10.57,  uV,
             3761598,Hz,                6.88,  uV,
             3777431,Hz,                7.65,  uV,
             3793264,Hz,                9.12,  uV,
             3809097,Hz,                7.11,  uV,
             3824930,Hz,               11.21,  uV,
             3840763,Hz,                7.84,  uV,
             3856596,Hz,                3.40,  uV,
             3872429,Hz,                7.28,  uV,
             3888262,Hz,               20.14,  uV,
             3904095,Hz,                9.39,  uV,
             3919928,Hz,                8.10,  uV,
             3935761,Hz,                7.93,  uV,
             3951594,Hz,                7.69,  uV,
             3967427,Hz,                8.46,  uV,
             3983260,Hz,               13.84,  uV,
             3999093,Hz,               15.07,  uV,
             4014926,Hz,                6.50,  uV,
             4030759,Hz,                9.73,  uV,
             4046592,Hz,                9.86,  uV,
             4062425,Hz,                8.03,  uV,
             4078258,Hz,                7.85,  uV,
             4094091,Hz,                7.68,  uV,
             4109924,Hz,                8.65,  uV,
             4125757,Hz,                5.36,  uV,
             4141590,Hz,                6.00,  uV,
             4157423,Hz,               10.56,  uV,
             4173256,Hz,                9.01,  uV,
             4189089,Hz,                7.16,  uV,
             4204922,Hz,                6.23,  uV,
             4220755,Hz,                9.20,  uV,
             4236588,Hz,                9.50,  uV,
             4252421,Hz,                6.49,  uV,
             4268254,Hz,               10.14,  uV,
             4284087,Hz,                8.40,  uV,
             4299920,Hz,                9.73,  uV,
             4315753,Hz,                8.38,  uV,
             4331586,Hz,                9.47,  uV,
             4347419,Hz,                8.78,  uV,
             4363252,Hz,                9.68,  uV,
             4379085,Hz,                6.25,  uV,
             4394918,Hz,                6.89,  uV,
             4410751,Hz,                6.18,  uV,
             4426584,Hz,                8.28,  uV,
             4442417,Hz,                6.59,  uV,
             4458250,Hz,                5.64,  uV,
             4474083,Hz,                5.73,  uV,
             4489916,Hz,                6.65,  uV,
             4505749,Hz,                9.44,  uV,
             4521582,Hz,                6.86,  uV,
             4537415,Hz,                6.30,  uV,
             4553248,Hz,               14.45,  uV,
             4569081,Hz,               10.42,  uV,
             4584914,Hz,                8.62,  uV,
             4600747,Hz,                8.68,  uV,
             4616580,Hz,               11.87,  uV,
             4632413,Hz,               13.29,  uV,
             4648246,Hz,               12.00,  uV,
             4664079,Hz,               15.34,  uV,
             4679912,Hz,               16.00,  uV,
             4695745,Hz,               18.36,  uV,
             4711578,Hz,               16.64,  uV,
             4727411,Hz,               17.84,  uV,
             4743244,Hz,               18.78,  uV,
             4759077,Hz,               17.62,  uV,
             4774910,Hz,               17.19,  uV,
             4790743,Hz,               21.45,  uV,
             4806576,Hz,               17.42,  uV,
             4822409,Hz,               18.79,  uV,
             4838242,Hz,               27.26,  uV,
             4854075,Hz,               16.39,  uV,
             4869908,Hz,               16.07,  uV,
             4885741,Hz,               21.33,  uV,
             4901574,Hz,               17.56,  uV,
             4917407,Hz,               26.95,  uV,
             4933240,Hz,               23.97,  uV,
             4949073,Hz,               25.14,  uV,
             4964906,Hz,               22.77,  uV,
             4980739,Hz,                4.61,  mV,
             4996572,Hz,               18.78,  mV,
             5012405,Hz,               29.64,  uV,
             5028238,Hz,               27.37,  uV,
             5044071,Hz,               34.81,  uV,
             5059904,Hz,               22.35,  uV,
             5075737,Hz,               20.66,  uV,
             5091570,Hz,               35.98,  uV,
             5107403,Hz,               19.27,  uV,
             5123236,Hz,               26.04,  uV,
             5139069,Hz,               15.35,  uV,
             5154902,Hz,               29.89,  uV,
             5170735,Hz,               28.05,  uV,
             5186568,Hz,               32.03,  uV,
             5202401,Hz,               19.43,  uV,
             5218234,Hz,               35.16,  uV,
             5234067,Hz,               34.17,  uV,
             5249900,Hz,               21.46,  uV,
             5265733,Hz,               17.98,  uV,
             5281566,Hz,               16.51,  uV,
             5297399,Hz,               20.31,  uV,
             5313232,Hz,               18.67,  uV,
             5329065,Hz,               11.42,  uV,
             5344898,Hz,               15.62,  uV,
             5360731,Hz,               17.02,  uV,
             5376564,Hz,               14.17,  uV,
             5392397,Hz,               15.10,  uV,
             5408230,Hz,               10.34,  uV,
             5424063,Hz,               11.02,  uV,
             5439896,Hz,               11.10,  uV,
             5455729,Hz,                7.49,  uV,
             5471562,Hz,                7.34,  uV,
             5487395,Hz,                8.99,  uV,
             5503228,Hz,                6.81,  uV,
             5519061,Hz,                8.78,  uV,
             5534894,Hz,                8.39,  uV,
             5550727,Hz,                8.86,  uV,
             5566560,Hz,                6.57,  uV,
             5582393,Hz,                7.22,  uV,
             5598226,Hz,               10.73,  uV,
             5614059,Hz,               10.79,  uV,
             5629892,Hz,                7.70,  uV,
             5645725,Hz,               10.51,  uV,
             5661558,Hz,                9.11,  uV,
             5677391,Hz,                7.61,  uV,
             5693224,Hz,                7.50,  uV,
             5709057,Hz,                8.09,  uV,
             5724890,Hz,                8.51,  uV,
             5740723,Hz,                6.95,  uV,
             5756556,Hz,                8.11,  uV,
             5772389,Hz,                8.74,  uV,
             5788222,Hz,                6.69,  uV,
             5804055,Hz,                7.17,  uV,
             5819888,Hz,                6.45,  uV,
             5835721,Hz,                5.88,  uV,
             5851554,Hz,                5.59,  uV,
             5867387,Hz,                5.21,  uV,
             5883220,Hz,                6.41,  uV,
             5899053,Hz,                8.09,  uV,
             5914886,Hz,                5.08,  uV,
             5930719,Hz,                9.67,  uV,
             5946552,Hz,                9.62,  uV,
             5962385,Hz,                7.70,  uV,
             5978218,Hz,                7.43,  uV,
             5994051,Hz,                6.42,  uV,
             6009884,Hz,                8.62,  uV,
             6025717,Hz,                5.19,  uV,
             6041550,Hz,                6.60,  uV,
             6057383,Hz,                7.67,  uV,
             6073216,Hz,                6.64,  uV,
             6089049,Hz,                5.00,  uV,
             6104882,Hz,                6.64,  uV,
             6120715,Hz,                4.01,  uV,
             6136548,Hz,                5.56,  uV,
             6152381,Hz,                5.67,  uV,
             6168214,Hz,                6.57,  uV,
             6184047,Hz,                5.62,  uV,
             6199880,Hz,                6.35,  uV,
             6215713,Hz,                5.74,  uV,
             6231546,Hz,                4.61,  uV,
             6247379,Hz,                6.68,  uV,
             6263212,Hz,                7.25,  uV,
             6279045,Hz,                6.47,  uV,
             6294878,Hz,                5.49,  uV,
             6310711,Hz,                7.72,  uV,
             6326544,Hz,                7.85,  uV,
             6342377,Hz,                7.76,  uV,
             6358210,Hz,                7.17,  uV,
             6374043,Hz,                9.66,  uV,
             6389876,Hz,                5.54,  uV,
             6405709,Hz,                5.66,  uV,
             6421542,Hz,                6.77,  uV,
             6437375,Hz,                5.56,  uV,
             6453208,Hz,                9.44,  uV,
             6469041,Hz,                6.91,  uV,
             6484874,Hz,                5.91,  uV,
             6500707,Hz,                7.51,  uV,
             6516540,Hz,                7.59,  uV,
             6532373,Hz,               11.43,  uV,
             6548206,Hz,                7.99,  uV,
             6564039,Hz,               11.32,  uV,
             6579872,Hz,               10.80,  uV,
             6595705,Hz,                5.50,  uV,
             6611538,Hz,               10.60,  uV,
             6627371,Hz,                8.89,  uV,
             6643204,Hz,               14.12,  uV,
             6659037,Hz,               19.36,  uV,
             6674870,Hz,               10.74,  uV,
             6690703,Hz,               14.90,  uV,
             6706536,Hz,               14.81,  uV,
             6722369,Hz,               10.75,  uV,
             6738202,Hz,               14.64,  uV,
             6754035,Hz,               18.81,  uV,
             6769868,Hz,               14.69,  uV,
             6785701,Hz,               15.98,  uV,
             6801534,Hz,               17.13,  uV,
             6817367,Hz,               16.72,  uV,
             6833200,Hz,                9.55,  uV,
             6849033,Hz,               15.59,  uV,
             6864866,Hz,               15.35,  uV,
             6880699,Hz,               17.40,  uV,
             6896532,Hz,               14.74,  uV,
             6912365,Hz,               21.48,  uV,
             6928198,Hz,               13.68,  uV,
             6944031,Hz,               16.54,  uV,
             6959864,Hz,               20.63,  uV,
             6975697,Hz,               19.18,  uV,
             6991530,Hz,               13.16,  mV,
             7007363,Hz,               54.67,  uV,
             7023196,Hz,               15.77,  uV,
             7039029,Hz,               15.08,  uV,
             7054862,Hz,               16.53,  uV,
             7070695,Hz,               16.79,  uV,
             7086528,Hz,                9.34,  uV,
             7102361,Hz,               15.87,  uV,
             7118194,Hz,               16.18,  uV,
             7134027,Hz,               11.16,  uV,
             7149860,Hz,               16.94,  uV,
             7165693,Hz,               14.37,  uV,
             7181526,Hz,               18.85,  uV,
             7197359,Hz,               16.16,  uV,
             7213192,Hz,               11.95,  uV,
             7229025,Hz,               24.90,  uV,
             7244858,Hz,               15.34,  uV,
             7260691,Hz,               17.98,  uV,
             7276524,Hz,               12.12,  uV,
             7292357,Hz,               12.45,  uV,
             7308190,Hz,               11.37,  uV,
             7324023,Hz,               13.20,  uV,
             7339856,Hz,               11.37,  uV,
             7355689,Hz,               12.15,  uV,
             7371522,Hz,                7.59,  uV,
             7387355,Hz,                8.99,  uV,
             7403188,Hz,                9.59,  uV,
             7419021,Hz,                5.16,  uV,
             7434854,Hz,                6.58,  uV,
             7450687,Hz,               12.25,  uV,
             7466520,Hz,                8.96,  uV,
             7482353,Hz,                7.27,  uV,
             7498186,Hz,                7.44,  uV,
             7514019,Hz,                6.06,  uV,
             7529852,Hz,                8.33,  uV,
             7545685,Hz,                6.73,  uV,
             7561518,Hz,                5.50,  uV,
             7577351,Hz,                7.26,  uV,
             7593184,Hz,                7.01,  uV,
             7609017,Hz,                6.11,  uV,
             7624850,Hz,                7.42,  uV,
             7640683,Hz,                6.58,  uV,
             7656516,Hz,                8.18,  uV,
             7672349,Hz,                7.35,  uV,
             7688182,Hz,                7.72,  uV,
             7704015,Hz,                6.84,  uV,
             7719848,Hz,                5.16,  uV,
             7735681,Hz,                8.74,  uV,
             7751514,Hz,                4.81,  uV,
             7767347,Hz,                5.28,  uV,
             7783180,Hz,                8.94,  uV,
             7799013,Hz,                6.13,  uV,
             7814846,Hz,                6.52,  uV,
             7830679,Hz,                4.70,  uV,
             7846512,Hz,                6.21,  uV,
             7862345,Hz,                6.66,  uV,
             7878178,Hz,                4.55,  uV,
             7894011,Hz,               11.51,  uV,
             7909844,Hz,                5.37,  uV,
             7925677,Hz,                7.65,  uV,
             7941510,Hz,                5.93,  uV,
             7957343,Hz,                9.03,  uV,
             7973176,Hz,                7.54,  uV,
             7989009,Hz,               11.64,  uV,
             8004842,Hz,                3.87,  uV,
             8020675,Hz,                6.05,  uV,
             8036508,Hz,                4.58,  uV,
             8052341,Hz,                5.19,  uV,
             8068174,Hz,                6.15,  uV,
             8084007,Hz,                4.62,  uV,
             8099840,Hz,                5.35,  uV,
             8115673,Hz,                6.87,  uV,
             8131506,Hz,                4.19,  uV,
             8147339,Hz,                5.02,  uV,
             8163172,Hz,                7.22,  uV,
             8179005,Hz,                7.84,  uV,
             8194838,Hz,                6.95,  uV,
             8210671,Hz,                6.09,  uV,
             8226504,Hz,                7.35,  uV,
             8242337,Hz,                5.16,  uV,
             8258170,Hz,                5.56,  uV,
             8274003,Hz,                6.45,  uV,
             8289836,Hz,                6.17,  uV,
             8305669,Hz,                7.34,  uV,
             8321502,Hz,                7.74,  uV,
             8337335,Hz,                5.90,  uV,
             8353168,Hz,                4.80,  uV,
             8369001,Hz,                5.49,  uV,
             8384834,Hz,                8.22,  uV,
             8400667,Hz,                6.78,  uV,
             8416500,Hz,                4.55,  uV,
             8432333,Hz,                5.53,  uV,
             8448166,Hz,                6.90,  uV,
             8463999,Hz,                7.63,  uV,
             8479832,Hz,                7.54,  uV,
             8495665,Hz,                7.18,  uV,
             8511498,Hz,                6.33,  uV,
             8527331,Hz,                6.36,  uV,
             8543164,Hz,                6.30,  uV,
             8558997,Hz,                8.85,  uV,
             8574830,Hz,                7.47,  uV,
             8590663,Hz,                7.29,  uV,
             8606496,Hz,                7.12,  uV,
             8622329,Hz,               10.57,  uV,
             8638162,Hz,                6.31,  uV,
             8653995,Hz,                8.67,  uV,
             8669828,Hz,               12.96,  uV,
             8685661,Hz,                9.66,  uV,
             8701494,Hz,                8.10,  uV,
             8717327,Hz,               11.74,  uV,
             8733160,Hz,               13.49,  uV,
             8748993,Hz,               23.54,  uV,
             8764826,Hz,               15.88,  uV,
             8780659,Hz,               10.57,  uV,
             8796492,Hz,               16.88,  uV,
             8812325,Hz,               17.50,  uV,
             8828158,Hz,               11.56,  uV,
             8843991,Hz,               12.65,  uV,
             8859824,Hz,               11.34,  uV,
             8875657,Hz,               14.05,  uV,
             8891490,Hz,               14.52,  uV,
             8907323,Hz,               10.85,  uV,
             8923156,Hz,               18.80,  uV,
             8938989,Hz,               13.51,  uV,
             8954822,Hz,               10.28,  uV,
             8970655,Hz,               13.30,  uV,
             8986488,Hz,               10.05,  mV,
             9002321,Hz,                6.45,  mV,
             9018154,Hz,               15.90,  uV,
             9033987,Hz,               11.77,  uV,
             9049820,Hz,               13.99,  uV,
             9065653,Hz,               10.30,  uV,
             9081486,Hz,               12.12,  uV,
             9097319,Hz,               13.32,  uV,
             9113152,Hz,               13.39,  uV,
             9128985,Hz,               12.81,  uV,
             9144818,Hz,                7.36,  uV,
             9160651,Hz,               13.66,  uV,
             9176484,Hz,               11.16,  uV,
             9192317,Hz,               18.44,  uV,
             9208150,Hz,               14.03,  uV,
             9223983,Hz,                9.37,  uV,
             9239816,Hz,               11.67,  uV,
             9255649,Hz,                6.25,  uV,
             9271482,Hz,                9.45,  uV,
             9287315,Hz,                9.54,  uV,
             9303148,Hz,                8.62,  uV,
             9318981,Hz,               10.78,  uV,
             9334814,Hz,               10.39,  uV,
             9350647,Hz,                9.65,  uV,
             9366480,Hz,                8.85,  uV,
             9382313,Hz,                6.12,  uV,
             9398146,Hz,                6.18,  uV,
             9413979,Hz,               10.28,  uV,
             9429812,Hz,                5.90,  uV,
             9445645,Hz,                4.62,  uV,
             9461478,Hz,                6.23,  uV,
             9477311,Hz,                8.46,  uV,
             9493144,Hz,                7.36,  uV,
             9508977,Hz,                7.46,  uV,
             9524810,Hz,                7.12,  uV,
             9540643,Hz,                5.89,  uV,
             9556476,Hz,                7.30,  uV,
             9572309,Hz,                7.49,  uV,
             9588142,Hz,                7.49,  uV,
             9603975,Hz,                7.13,  uV,
             9619808,Hz,                6.91,  uV,
             9635641,Hz,                7.98,  uV,
             9651474,Hz,                5.84,  uV,
             9667307,Hz,                3.61,  uV,
             9683140,Hz,                6.49,  uV,
             9698973,Hz,                4.78,  uV,
             9714806,Hz,                5.59,  uV,
             9730639,Hz,                5.69,  uV,
             9746472,Hz,                5.77,  uV,
             9762305,Hz,                5.23,  uV,
             9778138,Hz,                6.02,  uV,
             9793971,Hz,                5.01,  uV,
             9809804,Hz,                8.18,  uV,
             9825637,Hz,                6.39,  uV,
             9841470,Hz,                5.28,  uV,
             9857303,Hz,                7.16,  uV,
             9873136,Hz,                6.35,  uV,
             9888969,Hz,               14.63,  uV,
             9904802,Hz,                6.35,  uV,
             9920635,Hz,                5.85,  uV,
             9936468,Hz,                6.72,  uV,
             9952301,Hz,                7.66,  uV,
             9968134,Hz,                5.00,  uV,
             9983967,Hz,                5.35,  uV,
             9999800,Hz,                4.76,  uV,
