Trace1,
Freq,,Amp,,
             3049113,Hz,                2.38,  mV,
             3064946,Hz,              299.70,  uV,
             3080779,Hz,              132.88,  uV,
             3096612,Hz,               84.78,  uV,
             3112445,Hz,               65.57,  uV,
             3128278,Hz,               65.58,  uV,
             3144111,Hz,               57.22,  uV,
             3159944,Hz,               50.98,  uV,
             3175777,Hz,               78.13,  uV,
             3191610,Hz,               78.12,  uV,
             3207443,Hz,               47.59,  uV,
             3223276,Hz,               49.99,  uV,
             3239109,Hz,               57.90,  uV,
             3254942,Hz,               54.95,  uV,
             3270775,Hz,               73.84,  uV,
             3286608,Hz,               81.59,  uV,
             3302441,Hz,               81.11,  uV,
             3318274,Hz,               82.07,  uV,
             3334107,Hz,               68.25,  uV,
             3349940,Hz,               31.01,  uV,
             3365773,Hz,               28.07,  uV,
             3381606,Hz,               28.76,  uV,
             3397439,Hz,               26.53,  uV,
             3413272,Hz,               22.96,  uV,
             3429105,Hz,               27.23,  uV,
             3444938,Hz,               28.87,  uV,
             3460771,Hz,               45.52,  uV,
             3476604,Hz,               15.33,  uV,
             3492437,Hz,               26.57,  uV,
             3508270,Hz,               27.63,  uV,
             3524103,Hz,               22.47,  uV,
             3539936,Hz,               23.98,  uV,
             3555769,Hz,               23.71,  uV,
             3571602,Hz,               31.69,  uV,
             3587435,Hz,               31.69,  uV,
             3603268,Hz,               26.21,  uV,
             3619101,Hz,               35.65,  uV,
             3634934,Hz,               34.20,  uV,
             3650767,Hz,               14.43,  uV,
             3666600,Hz,               11.73,  uV,
             3682433,Hz,               10.78,  uV,
             3698266,Hz,               11.94,  uV,
             3714099,Hz,               16.55,  uV,
             3729932,Hz,               25.80,  uV,
             3745765,Hz,               26.12,  uV,
             3761598,Hz,               21.46,  uV,
             3777431,Hz,               13.60,  uV,
             3793264,Hz,               13.81,  uV,
             3809097,Hz,               20.10,  uV,
             3824930,Hz,               20.01,  uV,
             3840763,Hz,               24.57,  uV,
             3856596,Hz,               34.41,  uV,
             3872429,Hz,               38.97,  uV,
             3888262,Hz,               42.60,  uV,
             3904095,Hz,               37.95,  uV,
             3919928,Hz,               29.44,  uV,
             3935761,Hz,               31.55,  uV,
             3951594,Hz,               25.61,  uV,
             3967427,Hz,               16.87,  uV,
             3983260,Hz,               19.58,  uV,
             3999093,Hz,               16.50,  uV,
             4014926,Hz,                6.41,  uV,
             4030759,Hz,               15.66,  uV,
             4046592,Hz,               23.46,  uV,
             4062425,Hz,               27.74,  uV,
             4078258,Hz,               28.03,  uV,
             4094091,Hz,               19.78,  uV,
             4109924,Hz,               19.13,  uV,
             4125757,Hz,               20.74,  uV,
             4141590,Hz,               22.22,  uV,
             4157423,Hz,               26.11,  uV,
             4173256,Hz,               28.70,  uV,
             4189089,Hz,               30.95,  uV,
             4204922,Hz,               30.65,  uV,
             4220755,Hz,               19.37,  uV,
             4236588,Hz,                7.13,  uV,
             4252421,Hz,               12.35,  uV,
             4268254,Hz,               13.74,  uV,
             4284087,Hz,               14.94,  uV,
             4299920,Hz,               14.29,  uV,
             4315753,Hz,               19.19,  uV,
             4331586,Hz,               18.99,  uV,
             4347419,Hz,               15.32,  uV,
             4363252,Hz,               14.48,  uV,
             4379085,Hz,               16.97,  uV,
             4394918,Hz,               17.57,  uV,
             4410751,Hz,               17.07,  uV,
             4426584,Hz,               19.86,  uV,
             4442417,Hz,               19.32,  uV,
             4458250,Hz,               15.71,  uV,
             4474083,Hz,               11.53,  uV,
             4489916,Hz,               18.78,  uV,
             4505749,Hz,               20.38,  uV,
             4521582,Hz,               18.24,  uV,
             4537415,Hz,               19.86,  uV,
             4553248,Hz,               34.43,  uV,
             4569081,Hz,               38.41,  uV,
             4584914,Hz,               34.38,  uV,
             4600747,Hz,               17.82,  uV,
             4616580,Hz,               23.41,  uV,
             4632413,Hz,               23.06,  uV,
             4648246,Hz,               33.10,  uV,
             4664079,Hz,               32.65,  uV,
             4679912,Hz,               26.07,  uV,
             4695745,Hz,               49.80,  uV,
             4711578,Hz,               49.80,  uV,
             4727411,Hz,               26.17,  uV,
             4743244,Hz,               20.45,  uV,
             4759077,Hz,               72.67,  uV,
             4774910,Hz,               81.03,  uV,
             4790743,Hz,               75.29,  uV,
             4806576,Hz,               71.45,  uV,
             4822409,Hz,               66.16,  uV,
             4838242,Hz,               54.93,  uV,
             4854075,Hz,               45.09,  uV,
             4869908,Hz,               58.08,  uV,
             4885741,Hz,               57.69,  uV,
             4901574,Hz,               39.05,  uV,
             4917407,Hz,              109.93,  uV,
             4933240,Hz,                1.13,  mV,
             4949073,Hz,                4.32,  mV,
             4964906,Hz,               11.82,  mV,
             4980739,Hz,               18.63,  mV,
             4996572,Hz,               18.73,  mV,
             5012405,Hz,               15.98,  mV,
             5028238,Hz,                7.84,  mV,
             5044071,Hz,                2.64,  mV,
             5059904,Hz,              341.92,  uV,
             5075737,Hz,               52.37,  uV,
             5091570,Hz,               46.72,  uV,
             5107403,Hz,               38.06,  uV,
             5123236,Hz,               59.89,  uV,
             5139069,Hz,               61.77,  uV,
             5154902,Hz,               79.57,  uV,
             5170735,Hz,               81.89,  uV,
             5186568,Hz,               62.82,  uV,
             5202401,Hz,               25.42,  uV,
             5218234,Hz,               40.63,  uV,
             5234067,Hz,               41.64,  uV,
             5249900,Hz,               38.01,  uV,
             5265733,Hz,               49.34,  uV,
             5281566,Hz,               54.83,  uV,
             5297399,Hz,               52.67,  uV,
             5313232,Hz,               39.95,  uV,
             5329065,Hz,               24.22,  uV,
             5344898,Hz,               31.84,  uV,
             5360731,Hz,               41.60,  uV,
             5376564,Hz,               42.79,  uV,
             5392397,Hz,               41.09,  uV,
             5408230,Hz,               24.63,  uV,
             5424063,Hz,               16.95,  uV,
             5439896,Hz,               13.04,  uV,
             5455729,Hz,               14.63,  uV,
             5471562,Hz,               17.57,  uV,
             5487395,Hz,               27.00,  uV,
             5503228,Hz,               26.99,  uV,
             5519061,Hz,               16.54,  uV,
             5534894,Hz,               16.54,  uV,
             5550727,Hz,               11.98,  uV,
             5566560,Hz,               12.97,  uV,
             5582393,Hz,               13.06,  uV,
             5598226,Hz,               13.52,  uV,
             5614059,Hz,               13.75,  uV,
             5629892,Hz,                9.09,  uV,
             5645725,Hz,                8.96,  uV,
             5661558,Hz,               13.00,  uV,
             5677391,Hz,               12.55,  uV,
             5693224,Hz,               15.78,  uV,
             5709057,Hz,               19.62,  uV,
             5724890,Hz,               18.09,  uV,
             5740723,Hz,               28.01,  uV,
             5756556,Hz,               27.79,  uV,
             5772389,Hz,               17.68,  uV,
             5788222,Hz,               14.89,  uV,
             5804055,Hz,               14.51,  uV,
             5819888,Hz,               12.12,  uV,
             5835721,Hz,               15.76,  uV,
             5851554,Hz,               15.70,  uV,
             5867387,Hz,               11.88,  uV,
             5883220,Hz,               16.87,  uV,
             5899053,Hz,               19.47,  uV,
             5914886,Hz,               20.02,  uV,
             5930719,Hz,               20.18,  uV,
             5946552,Hz,               23.37,  uV,
             5962385,Hz,               23.37,  uV,
             5978218,Hz,               14.82,  uV,
             5994051,Hz,               12.72,  uV,
             6009884,Hz,               17.99,  uV,
             6025717,Hz,               22.80,  uV,
             6041550,Hz,               23.23,  uV,
             6057383,Hz,               21.94,  uV,
             6073216,Hz,               18.68,  uV,
             6089049,Hz,               11.23,  uV,
             6104882,Hz,                9.23,  uV,
             6120715,Hz,               11.06,  uV,
             6136548,Hz,               21.29,  uV,
             6152381,Hz,               21.28,  uV,
             6168214,Hz,               15.79,  uV,
             6184047,Hz,                9.51,  uV,
             6199880,Hz,               13.81,  uV,
             6215713,Hz,               13.76,  uV,
             6231546,Hz,               12.75,  uV,
             6247379,Hz,               18.99,  uV,
             6263212,Hz,               23.99,  uV,
             6279045,Hz,               23.67,  uV,
             6294878,Hz,               16.17,  uV,
             6310711,Hz,               10.12,  uV,
             6326544,Hz,               12.04,  uV,
             6342377,Hz,               19.59,  uV,
             6358210,Hz,               19.02,  uV,
             6374043,Hz,               10.39,  uV,
             6389876,Hz,               15.08,  uV,
             6405709,Hz,               22.32,  uV,
             6421542,Hz,               22.32,  uV,
             6437375,Hz,               15.57,  uV,
             6453208,Hz,                6.22,  uV,
             6469041,Hz,                5.36,  uV,
             6484874,Hz,                6.47,  uV,
             6500707,Hz,                8.26,  uV,
             6516540,Hz,               12.68,  uV,
             6532373,Hz,               12.69,  uV,
             6548206,Hz,                9.17,  uV,
             6564039,Hz,               12.87,  uV,
             6579872,Hz,               13.35,  uV,
             6595705,Hz,               20.28,  uV,
             6611538,Hz,               20.27,  uV,
             6627371,Hz,               18.29,  uV,
             6643204,Hz,               21.97,  uV,
             6659037,Hz,               22.17,  uV,
             6674870,Hz,               20.82,  uV,
             6690703,Hz,                9.63,  uV,
             6706536,Hz,               15.88,  uV,
             6722369,Hz,               25.56,  uV,
             6738202,Hz,               25.26,  uV,
             6754035,Hz,               47.33,  uV,
             6769868,Hz,               54.94,  uV,
             6785701,Hz,               39.32,  uV,
             6801534,Hz,               49.10,  uV,
             6817367,Hz,               52.50,  uV,
             6833200,Hz,               40.80,  uV,
             6849033,Hz,               33.20,  uV,
             6864866,Hz,               40.61,  uV,
             6880699,Hz,               44.11,  uV,
             6896532,Hz,               34.88,  uV,
             6912365,Hz,               38.18,  uV,
             6928198,Hz,              412.02,  uV,
             6944031,Hz,                2.23,  mV,
             6959864,Hz,                6.20,  mV,
             6975697,Hz,               12.28,  mV,
             6991530,Hz,               13.15,  mV,
             7007363,Hz,               12.17,  mV,
             7023196,Hz,                7.52,  mV,
             7039029,Hz,                2.56,  mV,
             7054862,Hz,              381.56,  uV,
             7070695,Hz,               57.49,  uV,
             7086528,Hz,               42.21,  uV,
             7102361,Hz,               22.02,  uV,
             7118194,Hz,               23.40,  uV,
             7134027,Hz,               28.39,  uV,
             7149860,Hz,               31.83,  uV,
             7165693,Hz,               30.08,  uV,
             7181526,Hz,               14.54,  uV,
             7197359,Hz,               18.35,  uV,
             7213192,Hz,               24.93,  uV,
             7229025,Hz,               30.98,  uV,
             7244858,Hz,               37.98,  uV,
             7260691,Hz,               34.84,  uV,
             7276524,Hz,               20.08,  uV,
             7292357,Hz,               17.19,  uV,
             7308190,Hz,               16.90,  uV,
             7324023,Hz,               24.74,  uV,
             7339856,Hz,               25.08,  uV,
             7355689,Hz,               21.76,  uV,
             7371522,Hz,               24.51,  uV,
             7387355,Hz,               24.37,  uV,
             7403188,Hz,               22.84,  uV,
             7419021,Hz,               24.93,  uV,
             7434854,Hz,               23.83,  uV,
             7450687,Hz,               11.93,  uV,
             7466520,Hz,               13.51,  uV,
             7482353,Hz,               15.32,  uV,
             7498186,Hz,               23.44,  uV,
             7514019,Hz,               23.43,  uV,
             7529852,Hz,               14.52,  uV,
             7545685,Hz,               15.55,  uV,
             7561518,Hz,               16.34,  uV,
             7577351,Hz,               16.30,  uV,
             7593184,Hz,               19.76,  uV,
             7609017,Hz,               21.10,  uV,
             7624850,Hz,               14.79,  uV,
             7640683,Hz,               15.11,  uV,
             7656516,Hz,               11.61,  uV,
             7672349,Hz,               14.82,  uV,
             7688182,Hz,               19.97,  uV,
             7704015,Hz,               19.76,  uV,
             7719848,Hz,               16.38,  uV,
             7735681,Hz,               15.68,  uV,
             7751514,Hz,               12.67,  uV,
             7767347,Hz,               17.72,  uV,
             7783180,Hz,               17.49,  uV,
             7799013,Hz,               12.17,  uV,
             7814846,Hz,               10.95,  uV,
             7830679,Hz,               18.58,  uV,
             7846512,Hz,               21.17,  uV,
             7862345,Hz,               16.28,  uV,
             7878178,Hz,               13.12,  uV,
             7894011,Hz,               19.46,  uV,
             7909844,Hz,               17.35,  uV,
             7925677,Hz,               12.23,  uV,
             7941510,Hz,               19.01,  uV,
             7957343,Hz,               22.35,  uV,
             7973176,Hz,               20.90,  uV,
             7989009,Hz,               15.64,  uV,
             8004842,Hz,               18.14,  uV,
             8020675,Hz,               22.08,  uV,
             8036508,Hz,               22.95,  uV,
             8052341,Hz,               19.55,  uV,
             8068174,Hz,               12.79,  uV,
             8084007,Hz,               20.88,  uV,
             8099840,Hz,               20.88,  uV,
             8115673,Hz,               12.44,  uV,
             8131506,Hz,               11.52,  uV,
             8147339,Hz,               13.47,  uV,
             8163172,Hz,               13.63,  uV,
             8179005,Hz,               10.60,  uV,
             8194838,Hz,                8.55,  uV,
             8210671,Hz,               11.49,  uV,
             8226504,Hz,               17.18,  uV,
             8242337,Hz,               18.52,  uV,
             8258170,Hz,               17.36,  uV,
             8274003,Hz,               16.87,  uV,
             8289836,Hz,               13.19,  uV,
             8305669,Hz,               10.44,  uV,
             8321502,Hz,               17.28,  uV,
             8337335,Hz,               17.28,  uV,
             8353168,Hz,               17.74,  uV,
             8369001,Hz,               18.06,  uV,
             8384834,Hz,               13.46,  uV,
             8400667,Hz,               19.79,  uV,
             8416500,Hz,               19.78,  uV,
             8432333,Hz,               15.88,  uV,
             8448166,Hz,               12.33,  uV,
             8463999,Hz,                6.67,  uV,
             8479832,Hz,               16.97,  uV,
             8495665,Hz,               23.82,  uV,
             8511498,Hz,               23.39,  uV,
             8527331,Hz,               10.72,  uV,
             8543164,Hz,               13.97,  uV,
             8558997,Hz,               22.70,  uV,
             8574830,Hz,               22.84,  uV,
             8590663,Hz,               17.55,  uV,
             8606496,Hz,               11.78,  uV,
             8622329,Hz,               13.55,  uV,
             8638162,Hz,               20.36,  uV,
             8653995,Hz,               25.69,  uV,
             8669828,Hz,               26.79,  uV,
             8685661,Hz,               47.53,  uV,
             8701494,Hz,               64.96,  uV,
             8717327,Hz,               65.40,  uV,
             8733160,Hz,               61.73,  uV,
             8748993,Hz,               40.42,  uV,
             8764826,Hz,               35.75,  uV,
             8780659,Hz,               40.10,  uV,
             8796492,Hz,               30.42,  uV,
             8812325,Hz,               27.74,  uV,
             8828158,Hz,               30.75,  uV,
             8843991,Hz,               29.49,  uV,
             8859824,Hz,               16.95,  uV,
             8875657,Hz,               26.34,  uV,
             8891490,Hz,               26.94,  uV,
             8907323,Hz,               17.88,  uV,
             8923156,Hz,              179.45,  uV,
             8938989,Hz,              936.64,  uV,
             8954822,Hz,                3.61,  mV,
             8970655,Hz,                8.51,  mV,
             8986488,Hz,               10.04,  mV,
             9002321,Hz,               10.00,  mV,
             9018154,Hz,                6.97,  mV,
             9033987,Hz,                2.36,  mV,
             9049820,Hz,              610.97,  uV,
             9065653,Hz,               85.18,  uV,
             9081486,Hz,               24.28,  uV,
             9097319,Hz,               16.81,  uV,
             9113152,Hz,               16.26,  uV,
             9128985,Hz,               14.12,  uV,
             9144818,Hz,               25.85,  uV,
             9160651,Hz,               34.36,  uV,
             9176484,Hz,               33.27,  uV,
             9192317,Hz,               19.58,  uV,
             9208150,Hz,               17.00,  uV,
             9223983,Hz,               26.30,  uV,
             9239816,Hz,               34.02,  uV,
             9255649,Hz,               34.43,  uV,
             9271482,Hz,               30.59,  uV,
             9287315,Hz,               30.88,  uV,
             9303148,Hz,               21.00,  uV,
             9318981,Hz,               12.00,  uV,
             9334814,Hz,               14.11,  uV,
             9350647,Hz,               14.11,  uV,
             9366480,Hz,               12.89,  uV,
             9382313,Hz,               11.87,  uV,
             9398146,Hz,               11.71,  uV,
             9413979,Hz,                7.47,  uV,
             9429812,Hz,                9.85,  uV,
             9445645,Hz,               19.52,  uV,
             9461478,Hz,               19.99,  uV,
             9477311,Hz,               13.46,  uV,
             9493144,Hz,                7.70,  uV,
             9508977,Hz,               12.48,  uV,
             9524810,Hz,               12.44,  uV,
             9540643,Hz,               15.06,  uV,
             9556476,Hz,               15.20,  uV,
             9572309,Hz,                8.10,  uV,
             9588142,Hz,               12.21,  uV,
             9603975,Hz,               16.93,  uV,
             9619808,Hz,               16.31,  uV,
             9635641,Hz,               15.81,  uV,
             9651474,Hz,               19.06,  uV,
             9667307,Hz,               20.09,  uV,
             9683140,Hz,               19.15,  uV,
             9698973,Hz,               10.74,  uV,
             9714806,Hz,                7.89,  uV,
             9730639,Hz,                9.59,  uV,
             9746472,Hz,               10.12,  uV,
             9762305,Hz,               17.84,  uV,
             9778138,Hz,               17.84,  uV,
             9793971,Hz,               13.02,  uV,
             9809804,Hz,                7.76,  uV,
             9825637,Hz,                7.20,  uV,
             9841470,Hz,                7.02,  uV,
             9857303,Hz,                6.92,  uV,
             9873136,Hz,               14.43,  uV,
             9888969,Hz,               21.87,  uV,
             9904802,Hz,               21.87,  uV,
             9920635,Hz,                8.51,  uV,
             9936468,Hz,                4.70,  uV,
             9952301,Hz,               11.47,  uV,
             9968134,Hz,               12.93,  uV,
             9983967,Hz,               13.99,  uV,
             9999800,Hz,               13.98,  uV,
