Trace1,
Freq,,Amp,,
             4885741,Hz,              -36.51, dBm,
             4901574,Hz,              -34.22, dBm,
             4917407,Hz,              -29.78, dBm,
             4933240,Hz,              -27.75, dBm,
             4949073,Hz,              -24.86, dBm,
             4964906,Hz,              -22.83, dBm,
             4980739,Hz,              -22.21, dBm,
             4996572,Hz,              -21.55, dBm,
             5012405,Hz,              -21.56, dBm,
             5028238,Hz,              -22.28, dBm,
             5044071,Hz,              -23.06, dBm,
             5059904,Hz,              -25.18, dBm,
             5075737,Hz,              -28.28, dBm,
             5091570,Hz,              -30.02, dBm,
             5107403,Hz,              -34.45, dBm,
             5123236,Hz,              -37.27, dBm,
             5139069,Hz,              -42.71, dBm,
             5154902,Hz,              -49.40, dBm,
             5170735,Hz,              -53.47, dBm,
             5186568,Hz,              -61.22, dBm,
             5202401,Hz,              -64.80, dBm,
             5218234,Hz,              -68.96, dBm,
             5234067,Hz,              -70.56, dBm,
             5249900,Hz,              -70.36, dBm,
             5265733,Hz,              -72.29, dBm,
             5281566,Hz,              -75.44, dBm,
             5297399,Hz,              -80.33, dBm,
             5313232,Hz,              -76.44, dBm,
             5329065,Hz,              -72.07, dBm,
             5344898,Hz,              -79.32, dBm,
             5360731,Hz,              -80.06, dBm,
             5376564,Hz,              -78.53, dBm,
             5392397,Hz,              -79.27, dBm,
             5408230,Hz,              -74.83, dBm,
             5424063,Hz,              -75.39, dBm,
             5439896,Hz,              -76.65, dBm,
             5455729,Hz,              -76.10, dBm,
             5471562,Hz,              -78.37, dBm,
             5487395,Hz,              -79.39, dBm,
             5503228,Hz,              -81.17, dBm,
             5519061,Hz,              -78.26, dBm,
             5534894,Hz,              -81.48, dBm,
             5550727,Hz,              -82.67, dBm,
             5566560,Hz,              -79.73, dBm,
             5582393,Hz,              -77.10, dBm,
             5598226,Hz,              -80.28, dBm,
             5614059,Hz,              -78.52, dBm,
             5629892,Hz,              -73.85, dBm,
             5645725,Hz,              -78.59, dBm,
             5661558,Hz,              -78.66, dBm,
             5677391,Hz,              -81.89, dBm,
             5693224,Hz,              -81.24, dBm,
             5709057,Hz,              -76.63, dBm,
             5724890,Hz,              -74.62, dBm,
             5740723,Hz,              -75.67, dBm,
             5756556,Hz,              -80.94, dBm,
             5772389,Hz,              -79.17, dBm,
             5788222,Hz,              -76.93, dBm,
             5804055,Hz,              -76.42, dBm,
             5819888,Hz,              -77.09, dBm,
             5835721,Hz,              -78.01, dBm,
             5851554,Hz,              -79.90, dBm,
             5867387,Hz,              -85.26, dBm,
             5883220,Hz,              -81.89, dBm,
             5899053,Hz,              -79.27, dBm,
             5914886,Hz,              -76.80, dBm,
             5930719,Hz,              -76.74, dBm,
             5946552,Hz,              -78.69, dBm,
             5962385,Hz,              -78.94, dBm,
             5978218,Hz,              -81.47, dBm,
             5994051,Hz,              -82.54, dBm,
             6009884,Hz,              -81.31, dBm,
             6025717,Hz,              -72.49, dBm,
             6041550,Hz,              -70.74, dBm,
             6057383,Hz,              -78.00, dBm,
             6073216,Hz,              -82.53, dBm,
             6089049,Hz,              -79.41, dBm,
             6104882,Hz,              -82.93, dBm,
             6120715,Hz,              -81.11, dBm,
             6136548,Hz,              -78.45, dBm,
             6152381,Hz,              -79.25, dBm,
             6168214,Hz,              -80.09, dBm,
             6184047,Hz,              -80.95, dBm,
             6199880,Hz,              -76.97, dBm,
             6215713,Hz,              -80.52, dBm,
             6231546,Hz,              -81.37, dBm,
             6247379,Hz,              -79.41, dBm,
             6263212,Hz,              -77.36, dBm,
             6279045,Hz,              -77.59, dBm,
             6294878,Hz,              -81.18, dBm,
             6310711,Hz,              -78.79, dBm,
             6326544,Hz,              -78.17, dBm,
             6342377,Hz,              -76.61, dBm,
             6358210,Hz,              -76.89, dBm,
             6374043,Hz,              -79.37, dBm,
             6389876,Hz,              -82.90, dBm,
             6405709,Hz,              -81.58, dBm,
             6421542,Hz,              -80.75, dBm,
             6437375,Hz,              -86.98, dBm,
             6453208,Hz,              -83.75, dBm,
             6469041,Hz,              -78.42, dBm,
             6484874,Hz,              -77.79, dBm,
             6500707,Hz,              -78.24, dBm,
             6516540,Hz,              -80.62, dBm,
             6532373,Hz,              -76.38, dBm,
             6548206,Hz,              -73.93, dBm,
             6564039,Hz,              -77.01, dBm,
             6579872,Hz,              -77.90, dBm,
             6595705,Hz,              -76.33, dBm,
             6611538,Hz,              -75.99, dBm,
             6627371,Hz,              -78.64, dBm,
             6643204,Hz,              -76.44, dBm,
             6659037,Hz,              -78.05, dBm,
             6674870,Hz,              -80.43, dBm,
             6690703,Hz,              -75.36, dBm,
             6706536,Hz,              -71.03, dBm,
             6722369,Hz,              -71.35, dBm,
             6738202,Hz,              -68.08, dBm,
             6754035,Hz,              -68.38, dBm,
             6769868,Hz,              -69.96, dBm,
             6785701,Hz,              -67.61, dBm,
