Trace1,
Freq,,Amp,,
            98463125,Hz,              -53.91, dBm,
            98464000,Hz,              -54.63, dBm,
            98464875,Hz,              -53.87, dBm,
            98465750,Hz,              -53.93, dBm,
            98466625,Hz,              -54.28, dBm,
            98467500,Hz,              -54.17, dBm,
            98468375,Hz,              -53.40, dBm,
            98469250,Hz,              -53.70, dBm,
            98470125,Hz,              -53.79, dBm,
            98471000,Hz,              -53.78, dBm,
            98471875,Hz,              -54.22, dBm,
            98472750,Hz,              -54.28, dBm,
            98473625,Hz,              -53.99, dBm,
            98474500,Hz,              -53.67, dBm,
            98475375,Hz,              -53.76, dBm,
            98476250,Hz,              -53.82, dBm,
            98477125,Hz,              -53.69, dBm,
            98478000,Hz,              -54.26, dBm,
            98478875,Hz,              -54.37, dBm,
            98479750,Hz,              -53.92, dBm,
            98480625,Hz,              -53.70, dBm,
            98481500,Hz,              -53.75, dBm,
            98482375,Hz,              -53.99, dBm,
            98483250,Hz,              -53.76, dBm,
            98484125,Hz,              -54.04, dBm,
            98485000,Hz,              -54.13, dBm,
            98485875,Hz,              -53.77, dBm,
            98486750,Hz,              -53.57, dBm,
            98487625,Hz,              -53.58, dBm,
            98488500,Hz,              -53.53, dBm,
            98489375,Hz,              -53.53, dBm,
            98490250,Hz,              -53.97, dBm,
            98491125,Hz,              -53.81, dBm,
            98492000,Hz,              -53.79, dBm,
            98492875,Hz,              -53.53, dBm,
            98493750,Hz,              -53.61, dBm,
            98494625,Hz,              -53.75, dBm,
            98495500,Hz,              -53.72, dBm,
            98496375,Hz,              -54.10, dBm,
            98497250,Hz,              -54.03, dBm,
            98498125,Hz,              -53.50, dBm,
            98499000,Hz,              -53.28, dBm,
            98499875,Hz,              -53.52, dBm,
            98500750,Hz,              -53.54, dBm,
            98501625,Hz,              -54.37, dBm,
            98502500,Hz,              -54.25, dBm,
            98503375,Hz,              -53.89, dBm,
            98504250,Hz,              -53.65, dBm,
            98505125,Hz,              -53.68, dBm,
            98506000,Hz,              -54.09, dBm,
            98506875,Hz,              -53.60, dBm,
            98507750,Hz,              -54.16, dBm,
            98508625,Hz,              -54.22, dBm,
            98509500,Hz,              -53.55, dBm,
            98510375,Hz,              -53.43, dBm,
            98511250,Hz,              -53.56, dBm,
            98512125,Hz,              -53.36, dBm,
            98513000,Hz,              -53.77, dBm,
            98513875,Hz,              -54.07, dBm,
            98514750,Hz,              -54.17, dBm,
            98515625,Hz,              -53.45, dBm,
            98516500,Hz,              -53.42, dBm,
            98517375,Hz,              -53.36, dBm,
            98518250,Hz,              -53.60, dBm,
            98519125,Hz,              -54.09, dBm,
            98520000,Hz,              -53.89, dBm,
            98520875,Hz,              -53.69, dBm,
            98521750,Hz,              -53.39, dBm,
            98522625,Hz,              -53.48, dBm,
            98523500,Hz,              -53.49, dBm,
            98524375,Hz,              -53.36, dBm,
            98525250,Hz,              -53.87, dBm,
            98526125,Hz,              -53.90, dBm,
            98527000,Hz,              -53.71, dBm,
            98527875,Hz,              -53.33, dBm,
            98528750,Hz,              -53.21, dBm,
            98529625,Hz,              -53.57, dBm,
            98530500,Hz,              -53.35, dBm,
            98531375,Hz,              -53.93, dBm,
            98532250,Hz,              -53.93, dBm,
            98533125,Hz,              -53.27, dBm,
            98534000,Hz,              -53.40, dBm,
            98534875,Hz,              -53.39, dBm,
            98535750,Hz,              -53.65, dBm,
            98536625,Hz,              -53.88, dBm,
            98537500,Hz,              -54.06, dBm,
            98538375,Hz,              -54.06, dBm,
            98539250,Hz,              -53.54, dBm,
            98540125,Hz,              -53.11, dBm,
            98541000,Hz,              -53.41, dBm,
            98541875,Hz,              -53.47, dBm,
            98542750,Hz,              -53.45, dBm,
            98543625,Hz,              -53.94, dBm,
            98544500,Hz,              -53.81, dBm,
            98545375,Hz,              -53.51, dBm,
            98546250,Hz,              -53.21, dBm,
            98547125,Hz,              -53.32, dBm,
            98548000,Hz,              -53.56, dBm,
            98548875,Hz,              -53.79, dBm,
            98549750,Hz,              -53.76, dBm,
            98550625,Hz,              -53.69, dBm,
            98551500,Hz,              -53.14, dBm,
            98552375,Hz,              -52.97, dBm,
            98553250,Hz,              -53.47, dBm,
            98554125,Hz,              -53.29, dBm,
            98555000,Hz,              -53.82, dBm,
            98555875,Hz,              -53.76, dBm,
            98556750,Hz,              -53.40, dBm,
            98557625,Hz,              -53.28, dBm,
            98558500,Hz,              -53.38, dBm,
            98559375,Hz,              -54.56, dBm,
            98560250,Hz,              -57.38, dBm,
            98561125,Hz,              -53.65, dBm,
            98562000,Hz,              -53.83, dBm,
            98562875,Hz,              -53.52, dBm,
            98563750,Hz,              -53.08, dBm,
            98564625,Hz,              -53.17, dBm,
            98565500,Hz,              -53.88, dBm,
            98566375,Hz,              -54.81, dBm,
            98567250,Hz,              -53.88, dBm,
            98568125,Hz,              -53.54, dBm,
            98569000,Hz,              -53.07, dBm,
            98569875,Hz,              -53.07, dBm,
            98570750,Hz,              -53.19, dBm,
            98571625,Hz,              -56.17, dBm,
            98572500,Hz,              -54.02, dBm,
            98573375,Hz,              -59.78, dBm,
            98574250,Hz,              -53.80, dBm,
            98575125,Hz,              -53.27, dBm,
            98576000,Hz,              -53.12, dBm,
            98576875,Hz,              -53.23, dBm,
            98577750,Hz,              -53.18, dBm,
            98578625,Hz,              -53.77, dBm,
            98579500,Hz,              -53.67, dBm,
            98580375,Hz,              -53.84, dBm,
            98581250,Hz,              -53.69, dBm,
            98582125,Hz,              -53.42, dBm,
            98583000,Hz,              -53.47, dBm,
            98583875,Hz,              -53.66, dBm,
            98584750,Hz,              -55.50, dBm,
            98585625,Hz,              -54.52, dBm,
            98586500,Hz,              -55.36, dBm,
            98587375,Hz,              -54.16, dBm,
            98588250,Hz,              -53.62, dBm,
            98589125,Hz,              -53.96, dBm,
            98590000,Hz,              -53.80, dBm,
            98590875,Hz,              -54.58, dBm,
            98591750,Hz,              -54.47, dBm,
            98592625,Hz,              -53.88, dBm,
            98593500,Hz,              -53.92, dBm,
            98594375,Hz,              -54.33, dBm,
            98595250,Hz,              -55.97, dBm,
            98596125,Hz,              -54.50, dBm,
            98597000,Hz,              -54.55, dBm,
            98597875,Hz,              -54.73, dBm,
            98598750,Hz,              -54.81, dBm,
            98599625,Hz,              -54.79, dBm,
            98600500,Hz,              -54.25, dBm,
            98601375,Hz,              -55.98, dBm,
            98602250,Hz,              -55.17, dBm,
            98603125,Hz,              -56.14, dBm,
            98604000,Hz,              -55.68, dBm,
            98604875,Hz,              -54.83, dBm,
            98605750,Hz,              -54.82, dBm,
            98606625,Hz,              -54.99, dBm,
            98607500,Hz,              -55.51, dBm,
            98608375,Hz,              -59.52, dBm,
            98609250,Hz,              -56.43, dBm,
            98610125,Hz,              -55.23, dBm,
            98611000,Hz,              -54.80, dBm,
            98611875,Hz,              -54.78, dBm,
            98612750,Hz,              -55.57, dBm,
            98613625,Hz,              -55.11, dBm,
            98614500,Hz,              -56.35, dBm,
            98615375,Hz,              -57.96, dBm,
            98616250,Hz,              -56.54, dBm,
            98617125,Hz,              -55.52, dBm,
            98618000,Hz,              -55.82, dBm,
            98618875,Hz,              -55.96, dBm,
            98619750,Hz,              -56.00, dBm,
            98620625,Hz,              -57.01, dBm,
            98621500,Hz,              -60.07, dBm,
            98622375,Hz,              -57.06, dBm,
            98623250,Hz,              -62.92, dBm,
            98624125,Hz,              -57.06, dBm,
            98625000,Hz,              -59.00, dBm,
            98625875,Hz,              -57.53, dBm,
            98626750,Hz,              -73.05, dBm,
            98627625,Hz,              -61.82, dBm,
            98628500,Hz,              -64.99, dBm,
            98629375,Hz,              -58.54, dBm,
            98630250,Hz,              -62.12, dBm,
            98631125,Hz,              -57.69, dBm,
            98632000,Hz,              -58.03, dBm,
            98632875,Hz,              -58.32, dBm,
            98633750,Hz,              -58.91, dBm,
            98634625,Hz,              -57.65, dBm,
            98635500,Hz,              -58.42, dBm,
            98636375,Hz,              -58.69, dBm,
            98637250,Hz,              -62.37, dBm,
            98638125,Hz,              -60.82, dBm,
            98639000,Hz,              -73.74, dBm,
            98639875,Hz,              -65.29, dBm,
            98640750,Hz,              -64.10, dBm,
            98641625,Hz,              -67.15, dBm,
            98642500,Hz,              -69.83, dBm,
            98643375,Hz,              -62.41, dBm,
            98644250,Hz,              -60.15, dBm,
            98645125,Hz,              -60.15, dBm,
            98646000,Hz,              -59.94, dBm,
            98646875,Hz,              -59.94, dBm,
            98647750,Hz,              -59.90, dBm,
            98648625,Hz,              -61.21, dBm,
            98649500,Hz,              -61.68, dBm,
            98650375,Hz,              -62.64, dBm,
            98651250,Hz,              -63.16, dBm,
            98652125,Hz,              -61.94, dBm,
            98653000,Hz,              -61.77, dBm,
            98653875,Hz,              -61.91, dBm,
            98654750,Hz,              -71.08, dBm,
            98655625,Hz,              -74.25, dBm,
            98656500,Hz,              -73.38, dBm,
            98657375,Hz,              -63.24, dBm,
            98658250,Hz,              -61.62, dBm,
            98659125,Hz,              -62.04, dBm,
            98660000,Hz,              -62.19, dBm,
            98660875,Hz,              -62.04, dBm,
            98661750,Hz,              -62.85, dBm,
            98662625,Hz,              -63.38, dBm,
            98663500,Hz,              -65.02, dBm,
            98664375,Hz,              -64.15, dBm,
            98665250,Hz,              -64.23, dBm,
            98666125,Hz,              -65.35, dBm,
            98667000,Hz,              -65.30, dBm,
            98667875,Hz,              -67.28, dBm,
            98668750,Hz,              -66.38, dBm,
            98669625,Hz,              -78.34, dBm,
            98670500,Hz,              -76.48, dBm,
            98671375,Hz,              -67.92, dBm,
            98672250,Hz,              -65.76, dBm,
            98673125,Hz,              -66.07, dBm,
            98674000,Hz,              -65.77, dBm,
            98674875,Hz,              -66.37, dBm,
            98675750,Hz,              -66.00, dBm,
            98676625,Hz,              -67.73, dBm,
            98677500,Hz,              -68.60, dBm,
            98678375,Hz,              -67.60, dBm,
            98679250,Hz,              -68.27, dBm,
            98680125,Hz,              -69.69, dBm,
            98681000,Hz,              -68.10, dBm,
            98681875,Hz,              -78.96, dBm,
            98682750,Hz,              -75.12, dBm,
            98683625,Hz,              -77.58, dBm,
            98684500,Hz,              -70.09, dBm,
            98685375,Hz,              -70.15, dBm,
            98686250,Hz,              -69.37, dBm,
            98687125,Hz,              -69.49, dBm,
            98688000,Hz,              -68.58, dBm,
            98688875,Hz,              -69.07, dBm,
            98689750,Hz,              -69.21, dBm,
            98690625,Hz,              -74.68, dBm,
            98691500,Hz,              -71.70, dBm,
            98692375,Hz,              -75.39, dBm,
            98693250,Hz,              -73.38, dBm,
            98694125,Hz,              -78.09, dBm,
            98695000,Hz,              -73.76, dBm,
            98695875,Hz,              -75.84, dBm,
            98696750,Hz,              -72.40, dBm,
            98697625,Hz,              -78.02, dBm,
            98698500,Hz,              -72.01, dBm,
            98699375,Hz,              -72.77, dBm,
            98700250,Hz,              -70.93, dBm,
            98701125,Hz,              -71.97, dBm,
            98702000,Hz,              -73.69, dBm,
            98702875,Hz,              -73.83, dBm,
            98703750,Hz,              -74.12, dBm,
            98704625,Hz,              -74.80, dBm,
            98705500,Hz,              -75.00, dBm,
            98706375,Hz,              -74.19, dBm,
            98707250,Hz,              -74.21, dBm,
            98708125,Hz,              -76.96, dBm,
            98709000,Hz,              -75.55, dBm,
            98709875,Hz,              -77.25, dBm,
            98710750,Hz,              -77.35, dBm,
            98711625,Hz,              -76.28, dBm,
            98712500,Hz,              -77.90, dBm,
            98713375,Hz,              -76.60, dBm,
            98714250,Hz,              -75.40, dBm,
            98715125,Hz,              -72.38, dBm,
            98716000,Hz,              -77.50, dBm,
            98716875,Hz,              -77.38, dBm,
            98717750,Hz,              -78.32, dBm,
            98718625,Hz,              -76.56, dBm,
            98719500,Hz,              -75.94, dBm,
            98720375,Hz,              -74.55, dBm,
            98721250,Hz,              -78.45, dBm,
            98722125,Hz,              -75.60, dBm,
            98723000,Hz,              -77.94, dBm,
            98723875,Hz,              -79.99, dBm,
            98724750,Hz,              -77.50, dBm,
            98725625,Hz,              -77.89, dBm,
            98726500,Hz,              -76.67, dBm,
            98727375,Hz,              -77.59, dBm,
            98728250,Hz,              -74.88, dBm,
            98729125,Hz,              -75.05, dBm,
            98730000,Hz,              -78.05, dBm,
            98730875,Hz,              -76.70, dBm,
            98731750,Hz,              -77.40, dBm,
            98732625,Hz,              -75.19, dBm,
            98733500,Hz,              -75.71, dBm,
            98734375,Hz,              -74.63, dBm,
            98735250,Hz,              -77.10, dBm,
            98736125,Hz,              -76.80, dBm,
            98737000,Hz,              -76.62, dBm,
            98737875,Hz,              -78.66, dBm,
            98738750,Hz,              -77.53, dBm,
            98739625,Hz,              -77.36, dBm,
            98740500,Hz,              -77.04, dBm,
            98741375,Hz,              -77.78, dBm,
            98742250,Hz,              -79.32, dBm,
            98743125,Hz,              -75.21, dBm,
            98744000,Hz,              -76.13, dBm,
            98744875,Hz,              -77.42, dBm,
            98745750,Hz,              -78.20, dBm,
            98746625,Hz,              -77.40, dBm,
            98747500,Hz,              -77.79, dBm,
            98748375,Hz,              -78.39, dBm,
            98749250,Hz,              -77.59, dBm,
            98750125,Hz,              -78.02, dBm,
            98751000,Hz,              -76.24, dBm,
            98751875,Hz,              -78.03, dBm,
            98752750,Hz,              -77.78, dBm,
            98753625,Hz,              -76.56, dBm,
            98754500,Hz,              -78.29, dBm,
            98755375,Hz,              -73.94, dBm,
            98756250,Hz,              -76.18, dBm,
            98757125,Hz,              -77.57, dBm,
            98758000,Hz,              -76.10, dBm,
            98758875,Hz,              -77.92, dBm,
            98759750,Hz,              -76.80, dBm,
            98760625,Hz,              -76.95, dBm,
            98761500,Hz,              -75.72, dBm,
            98762375,Hz,              -76.93, dBm,
            98763250,Hz,              -77.19, dBm,
            98764125,Hz,              -77.94, dBm,
            98765000,Hz,              -77.54, dBm,
            98765875,Hz,              -74.76, dBm,
            98766750,Hz,              -79.07, dBm,
            98767625,Hz,              -78.26, dBm,
            98768500,Hz,              -77.53, dBm,
            98769375,Hz,              -78.59, dBm,
            98770250,Hz,              -78.08, dBm,
            98771125,Hz,              -77.57, dBm,
            98772000,Hz,              -77.91, dBm,
            98772875,Hz,              -77.99, dBm,
            98773750,Hz,              -76.62, dBm,
            98774625,Hz,              -75.30, dBm,
            98775500,Hz,              -75.35, dBm,
            98776375,Hz,              -77.93, dBm,
            98777250,Hz,              -76.15, dBm,
            98778125,Hz,              -77.47, dBm,
            98779000,Hz,              -74.82, dBm,
            98779875,Hz,              -78.44, dBm,
            98780750,Hz,              -77.86, dBm,
            98781625,Hz,              -77.80, dBm,
            98782500,Hz,              -76.78, dBm,
            98783375,Hz,              -77.44, dBm,
            98784250,Hz,              -76.18, dBm,
            98785125,Hz,              -78.72, dBm,
            98786000,Hz,              -77.43, dBm,
            98786875,Hz,              -77.61, dBm,
            98787750,Hz,              -74.91, dBm,
            98788625,Hz,              -72.96, dBm,
            98789500,Hz,              -76.89, dBm,
            98790375,Hz,              -78.55, dBm,
            98791250,Hz,              -77.66, dBm,
            98792125,Hz,              -78.23, dBm,
            98793000,Hz,              -78.18, dBm,
            98793875,Hz,              -77.72, dBm,
            98794750,Hz,              -77.13, dBm,
            98795625,Hz,              -77.33, dBm,
            98796500,Hz,              -75.37, dBm,
            98797375,Hz,              -76.46, dBm,
            98798250,Hz,              -76.23, dBm,
            98799125,Hz,              -73.73, dBm,
            98800000,Hz,              -77.55, dBm,
